,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
19,260,WOA_TEMP_K,52.0,3.384953279581054,6.099694824218773,7.573122816819434,3,7,137.3119266055046,142.0
22,232,WOA_TEMP_K,46.400000000000006,5.083667458319292,1.1885620117187727,4.76486924270106,3,8,90.49152542372882,84.5
23,150,WOA_Nitrate,30.0,8.311941918769,7.6342644691467285,9.94873579437534,3,8,90.49152542372882,84.5
24,118,Depth_GEBCO,23.599999999999998,1622.7867912985482,-111.5,-913.5084745762712,3,8,90.49152542372882,84.5
25,191,WOA_TEMP_K,38.2,5.938683952213423,1.0748840332031477,4.287578930280619,3,9,48.32867132867133,40.0
26,166,Depth_GEBCO,33.2,921.8802315227082,-6.5,-218.40060240963857,3,9,48.32867132867133,40.0
27,143,WOA_Nitrate,28.599999999999998,9.703561583360615,14.56805419921875,13.647602447158807,3,9,48.32867132867133,40.0
30,108,WOA_Nitrate,21.6,7.502298969608039,8.576520442962646,9.358142067160871,3,10,35.03703703703704,34.0
28,219,WOA_TEMP_K,43.8,4.130885394555017,4.404748535156273,5.790907796223982,3,10,35.03703703703704,34.0
29,173,Depth_GEBCO,34.599999999999994,2051.442055983302,-22.5,-1382.135838150289,3,10,35.03703703703704,34.0
33,101,WOA_TEMP_K,20.200000000000003,2.9854336157247605,21.209893798828148,20.878293722926998,3,11,86.9009900990099,77.0
32,163,WOA_Nitrate,32.6,2.069411745546136,4.960737228393555,4.096299950386244,3,11,86.9009900990099,77.0
31,236,Depth_GEBCO,47.199999999999996,1390.3916806699335,-824.5,-1307.1949152542372,3,11,86.9009900990099,77.0
34,193,Depth_GEBCO,38.6,1873.6781349672176,-501.0,-1700.4093264248704,3,12,35.6,7.0
35,182,WOA_Nitrate,36.4,2.6171710942706667,2.4695305824279785,3.5043839434734902,3,12,35.6,7.0
36,125,WOA_TEMP_K,25.0,4.254421675770525,19.325189208984398,21.47053320312502,3,12,35.6,7.0
39,141,Depth_GEBCO,28.199999999999996,2289.8538402928143,-740.5,-2182.528368794326,3,13,108.26241134751773,101.0
37,181,WOA_Nitrate,36.199999999999996,2.3930537350811694,1.6827750205993652,2.1767307953620896,3,13,108.26241134751773,101.0
38,178,WOA_TEMP_K,35.6,3.9704324413281435,25.629754638671898,24.884879020090874,3,13,108.26241134751773,101.0
41,173,Depth_GEBCO,34.599999999999994,1996.0583638092248,-215.5,-1566.8757225433526,3,14,61.388489208633096,26.0
42,139,WOA_TEMP_K,27.800000000000004,3.5627718458370734,24.821313476562523,23.545264637899077,3,14,61.388489208633096,26.0
40,188,WOA_Nitrate,37.6,2.531994942245254,0.48152750730514526,2.177191339864178,3,14,61.388489208633096,26.0
44,153,Depth_GEBCO,30.599999999999998,1722.9739306187066,-414.5,-1254.9771241830065,3,15,68.63559322033899,70.0
45,118,WOA_Nitrate,23.599999999999998,7.659009522804085,7.614944934844971,9.135079032851984,3,15,68.63559322033899,70.0
43,229,WOA_TEMP_K,45.800000000000004,3.595646516619,6.099694824218773,6.667242351681927,3,15,68.63559322033899,70.0
46,203,Depth_GEBCO,40.6,1925.8796377792664,-111.5,-1161.0443349753696,4,16,75.24817518248175,74.0
47,160,WOA_TEMP_K,32.0,5.525762107615287,8.513208007812523,9.322158813476586,4,16,75.24817518248175,74.0
48,137,WOA_Nitrate,27.400000000000002,8.982509073109297,6.18040657043457,8.984851742421624,4,16,75.24817518248175,74.0
49,193,WOA_Nitrate,38.6,11.3429922980873,8.040449142456055,13.283987246260741,4,17,50.19205298013245,49.0
50,156,WOA_TEMP_K,31.2,6.638425721693743,5.767175292968773,6.448576863606793,4,17,50.19205298013245,49.0
51,151,Depth_GEBCO,30.2,2301.265515854084,-121.5,-1851.976821192053,4,17,50.19205298013245,49.0
52,224,Depth_GEBCO,44.800000000000004,2164.599316051608,-3693.0,-2404.0848214285716,4,18,50.40650406504065,34.0
53,153,WOA_Nitrate,30.599999999999998,10.403177518468818,7.2073655128479,10.967721872713442,4,18,50.40650406504065,34.0
54,123,WOA_TEMP_K,24.6,6.2300221108532545,10.915399169921898,8.966268995331575,4,18,50.40650406504065,34.0
57,140,WOA_TEMP_K,28.000000000000004,7.020938871914182,1.0451904296875227,4.7461979457310495,4,19,37.55,33.5
56,145,WOA_Nitrate,28.999999999999996,11.109687398939649,16.95843505859375,16.050919711332895,4,19,37.55,33.5
55,215,Depth_GEBCO,43.0,950.2366523552138,-2.0,-229.77209302325582,4,19,37.55,33.5
58,259,Depth_GEBCO,51.800000000000004,1301.7336375056452,-2.0,-478.1969111969112,4,20,21.076923076923077,10.0
59,137,WOA_Nitrate,27.400000000000002,10.491621717114242,16.07701301574707,15.861374031126934,4,20,21.076923076923077,10.0
60,104,WOA_TEMP_K,20.8,6.158232103226075,4.404748535156273,5.706750781719524,4,20,21.076923076923077,10.0
61,191,Depth_GEBCO,38.2,1938.162828692048,-8.0,-1091.6178010471203,4,21,15.705882352941176,7.0
62,156,WOA_Nitrate,31.2,7.149467652814559,12.698765754699707,10.565669587598396,4,21,15.705882352941176,7.0
63,153,WOA_TEMP_K,30.599999999999998,5.7634925469467335,5.580895996093773,6.647102585337543,4,21,15.705882352941176,7.0
64,185,Depth_GEBCO,37.0,653.7251443351979,-11.5,-154.6081081081081,4,22,22.475524475524477,15.0
65,172,WOA_TEMP_K,34.4,5.388703919243745,5.835168457031273,7.241007179437704,4,22,22.475524475524477,15.0
66,143,WOA_Nitrate,28.599999999999998,8.063860568511062,3.621929168701172,7.360609589965193,4,22,22.475524475524477,15.0
69,142,Depth_GEBCO,28.4,1956.9528292441096,-2672.0,-2371.5,4,23,38.11971830985915,40.0
68,143,WOA_Nitrate,28.599999999999998,1.549808412836633,1.7181329727172852,2.0814036230387334,4,23,38.11971830985915,40.0
67,215,WOA_TEMP_K,43.0,2.2744458947728496,21.157556152343773,20.718623529478577,4,23,38.11971830985915,40.0
70,267,Depth_GEBCO,53.400000000000006,1723.3218555755368,-162.5,-1122.7209737827716,4,24,29.325842696629213,9.0
71,144,WOA_Nitrate,28.799999999999997,2.340835894329981,0.9445004165172577,1.9186870486785967,4,24,29.325842696629213,9.0
72,89,WOA_TEMP_K,17.8,3.1602893289029685,20.031701660156273,20.815747276049002,4,24,29.325842696629213,9.0
73,197,Depth_GEBCO,39.4,2106.9419772059073,-228.0,-1649.215736040609,4,25,62.060810810810814,49.5
74,155,WOA_TEMP_K,31.0,4.448119910995504,20.031701660156273,22.008681758757582,4,25,62.060810810810814,49.5
75,148,WOA_Nitrate,29.599999999999998,2.7713669098928855,0.1453382819890976,2.060070119785598,4,25,62.060810810810814,49.5
78,138,WOA_Nitrate,27.6,2.779316940035462,2.4695305824279785,3.00163487608855,4,26,36.44927536231884,11.0
77,149,WOA_TEMP_K,29.799999999999997,4.132995868798978,19.325189208984398,21.376369235659624,4,26,36.44927536231884,11.0
76,213,Depth_GEBCO,42.6,1904.829193439291,-157.5,-1323.2535211267605,4,26,36.44927536231884,11.0
79,208,Depth_GEBCO,41.6,2381.039427905504,-284.0,-2033.5024038461538,4,27,70.99186991869918,44.0
80,169,WOA_TEMP_K,33.800000000000004,3.650677371485463,25.499597167968773,24.534960359652388,4,27,70.99186991869918,44.0
81,123,WOA_Nitrate,24.6,2.0502772433831287,0.10300430655479431,1.0787250439000384,4,27,70.99186991869918,44.0
82,210,Depth_GEBCO,42.0,2097.481048199576,-67.75,-1647.9928571428572,4,28,47.47857142857143,13.5
83,150,WOA_Nitrate,30.0,2.2132059984632364,0.2724786400794983,1.6757080584516129,4,28,47.47857142857143,13.5
84,140,WOA_TEMP_K,28.000000000000004,3.8555780434987197,25.259484863281273,24.278907775878924,4,28,47.47857142857143,13.5
86,152,WOA_Nitrate,30.4,2.078404467902353,0.22569595277309418,1.4862150737623636,4,29,31.825174825174827,13.0
87,143,WOA_TEMP_K,28.599999999999998,3.2074521262701103,25.395654296875023,24.700965379835026,4,29,31.825174825174827,13.0
85,205,Depth_GEBCO,41.0,1673.5077477713655,-5.0,-854.6585365853658,4,29,31.825174825174827,13.0
89,127,WOA_Nitrate,25.4,2.699548915745029,1.148885726928711,2.4941646890260105,4,30,24.934426229508198,5.5
90,122,WOA_TEMP_K,24.4,3.176892333314176,26.672784423828148,25.453958380026915,4,30,24.934426229508198,5.5
88,251,Depth_GEBCO,50.2,1623.0987088471713,-14.5,-889.5657370517928,4,30,24.934426229508198,5.5
92,173,WOA_TEMP_K,34.599999999999994,4.0829078754947234,6.071862792968773,6.980810511594585,4,31,40.46987951807229,29.0
93,83,WOA_Nitrate,16.6,9.00801640778755,7.578326225280762,9.494050136890756,4,31,40.46987951807229,29.0
91,244,Depth_GEBCO,48.8,1301.0711360017517,-2.0,-592.1659836065573,4,31,40.46987951807229,29.0
94,284,Depth_GEBCO,56.8,1722.3361244716593,-2.0,-827.5369718309859,5,32,53.67777777777778,51.5
95,126,WOA_TEMP_K,25.2,4.867802011806307,8.340661621093773,8.680314757331987,5,32,53.67777777777778,51.5
96,90,WOA_Nitrate,18.0,8.903073935403231,6.141571998596191,8.848167953723006,5,32,53.67777777777778,51.5
97,204,Depth_GEBCO,40.8,2090.032289230672,-124.25,-1494.5808823529412,5,33,43.48299319727891,38.0
98,149,WOA_TEMP_K,29.799999999999997,5.562552389982783,11.649560546875023,10.464796068844402,5,33,43.48299319727891,38.0
99,147,WOA_Nitrate,29.4,9.036156663676707,5.933121681213379,7.5750374240027805,5,33,43.48299319727891,38.0
100,229,Depth_GEBCO,45.800000000000004,1929.1484289724958,-107.5,-1333.198689956332,5,34,42.28333333333333,39.0
101,151,WOA_Nitrate,30.2,10.053574438190706,6.244857311248779,9.283010579497608,5,34,42.28333333333333,39.0
102,120,WOA_TEMP_K,24.0,6.155498536951126,11.469903564453148,11.050083923339866,5,34,42.28333333333333,39.0
105,146,WOA_TEMP_K,29.2,6.729502133742764,6.137170410156273,6.860718358706144,5,35,29.34246575342466,18.0
104,170,WOA_Nitrate,34.0,11.906235816452789,13.587257385253906,14.478852296160424,5,35,29.34246575342466,18.0
103,184,Depth_GEBCO,36.8,2019.4295191461288,-90.25,-1363.2934782608695,5,35,29.34246575342466,18.0
106,211,Depth_GEBCO,42.199999999999996,1561.1806460144055,-19.5,-852.3909952606635,5,36,40.51063829787234,30.0
107,148,WOA_Nitrate,29.599999999999998,12.275412987463898,16.953454971313477,15.876655553895477,5,36,40.51063829787234,30.0
108,141,WOA_TEMP_K,28.199999999999996,6.522304150114311,4.404748535156273,6.259811682734952,5,36,40.51063829787234,30.0
109,243,Depth_GEBCO,48.6,2240.1374090557956,-97.5,-1777.2201646090534,5,37,23.8359375,22.0
110,129,WOA_TEMP_K,25.8,6.116163682754213,10.050042724609398,9.24387595006664,5,37,23.8359375,22.0
111,128,WOA_Nitrate,25.6,10.59539795994609,13.270417213439941,13.86715949815698,5,37,23.8359375,22.0
112,225,Depth_GEBCO,45.0,1646.820215353342,-62.0,-932.7533333333333,5,38,32.86821705426357,21.0
113,146,WOA_Nitrate,29.2,10.774251623768794,8.189209938049316,12.867806527916699,5,38,32.86821705426357,21.0
114,129,WOA_TEMP_K,25.8,6.579825437416431,6.645349121093773,7.477991432367392,5,38,32.86821705426357,21.0
117,98,WOA_TEMP_K,19.6,6.7357471509835705,-0.019918823242164763,3.7418917908960685,5,39,21.663265306122447,15.0
116,111,WOA_Nitrate,22.2,8.914583468099778,15.632582664489746,14.460110074899218,5,39,21.663265306122447,15.0
115,291,Depth_GEBCO,58.199999999999996,855.5227799558257,-2.0,-212.90893470790377,5,39,21.663265306122447,15.0
118,324,Depth_GEBCO,64.8,810.1935137513177,-2.0,-189.95524691358025,5,40,21.79310344827586,13.0
119,89,WOA_Nitrate,17.8,9.631560344411245,17.815929412841797,18.569997792665877,5,40,21.79310344827586,13.0
120,87,WOA_TEMP_K,17.4,7.102258103901339,0.011590576171897737,4.078855878457278,5,40,21.79310344827586,13.0
121,353,Depth_GEBCO,70.6,977.7265166483719,-2.0,-263.09206798866853,5,41,14.632352941176471,8.0
122,79,WOA_Nitrate,15.8,10.21251246795453,16.95843505859375,13.815882447399671,5,41,14.632352941176471,8.0
123,68,WOA_TEMP_K,13.600000000000001,6.543310262421437,0.6840301513672102,4.577506300982329,5,41,14.632352941176471,8.0
124,370,Depth_GEBCO,74.0,789.0820097327893,-2.0,-189.37027027027028,5,42,21.53846153846154,9.0
125,65,WOA_Nitrate,13.0,11.035513956639953,17.116249084472656,14.84127606520286,5,42,21.53846153846154,9.0
126,65,WOA_TEMP_K,13.0,5.7801053944780065,1.1521850585937727,3.71751145582935,5,42,21.53846153846154,9.0
129,93,WOA_Nitrate,18.6,7.709356821154264,7.156680107116699,9.771052320798239,5,43,13.236559139784946,10.0
128,102,WOA_TEMP_K,20.4,6.120226714117422,5.209878540039085,6.622398406384061,5,43,13.236559139784946,10.0
127,305,Depth_GEBCO,61.0,1350.8358522663364,-2.0,-429.09180327868853,5,43,13.236559139784946,10.0
130,326,Depth_GEBCO,65.2,900.5619576562352,-2.0,-207.75613496932516,5,44,17.79268292682927,11.0
131,92,WOA_TEMP_K,18.4,6.233244911842488,5.84119567871096,6.303344593877401,5,44,17.79268292682927,11.0
132,82,WOA_Nitrate,16.400000000000002,8.391005750141845,8.921346664428711,11.055871947146043,5,44,17.79268292682927,11.0
133,204,Depth_GEBCO,40.8,957.0307380354221,-2.0,-282.3014705882353,5,45,16.3,8.0
134,176,WOA_TEMP_K,35.199999999999996,5.897000806699745,5.600671386718773,7.4446884155273665,5,45,16.3,8.0
135,120,WOA_Nitrate,24.0,8.56027200716312,3.621929168701172,8.017052897190053,5,45,16.3,8.0
136,234,Depth_GEBCO,46.800000000000004,173.4772633126058,-2.0,-28.237179487179485,5,46,13.753846153846155,9.5
137,136,WOA_Nitrate,27.200000000000003,8.10197830111719,3.6338610649108887,8.09287395547418,5,46,13.753846153846155,9.5
138,130,WOA_TEMP_K,26.0,5.928351501864591,7.084069824218773,8.413935969426104,5,46,13.753846153846155,9.5
141,150,WOA_TEMP_K,30.0,2.6446157017620515,19.182550048828148,19.50857462565106,5,47,37.44,36.5
140,175,WOA_Nitrate,35.0,1.3553233033466197,0.5921763181686401,1.37849645322987,5,47,37.44,36.5
139,175,Depth_GEBCO,35.0,2019.1669340562723,-3117.0,-2699.54,5,47,37.44,36.5
142,210,Depth_GEBCO,42.0,1795.0690994416718,-2041.5,-1922.5,5,48,16.9568345323741,12.0
143,151,WOA_Nitrate,30.2,1.3553469178289514,1.717494010925293,1.5933630470470186,5,48,16.9568345323741,12.0
144,139,WOA_TEMP_K,27.800000000000004,2.5536582780668415,20.798608398437523,20.988577468103664,5,48,16.9568345323741,12.0
145,236,Depth_GEBCO,47.199999999999996,1681.6968181058699,-2.0,-926.6271186440678,5,49,21.646551724137932,12.0
146,148,WOA_TEMP_K,29.599999999999998,2.2693302360213807,19.618920898437523,20.165813219225104,5,49,21.646551724137932,12.0
147,116,WOA_Nitrate,23.200000000000003,2.0563845904830966,0.27178582549095154,1.2544431981453994,5,49,21.646551724137932,12.0
149,129,WOA_Nitrate,25.8,2.422445383774004,0.2893710732460022,1.7781155361440177,5,50,28.917355371900825,20.0
150,121,WOA_TEMP_K,24.2,3.043308448744266,19.499597167968773,20.11363429550299,5,50,28.917355371900825,20.0
148,250,Depth_GEBCO,50.0,1567.2414192167184,-2.0,-756.666,5,50,28.917355371900825,20.0
151,262,Depth_GEBCO,52.400000000000006,2000.4553335406372,-2.0,-1120.4599236641222,5,51,26.145454545454545,14.0
152,128,WOA_TEMP_K,25.6,4.384571211479516,23.242150878906273,22.9647737503052,5,51,26.145454545454545,14.0
153,110,WOA_Nitrate,22.0,2.2333033012310537,0.09169784188270569,1.1432824364884502,5,51,26.145454545454545,14.0
154,263,Depth_GEBCO,52.6,1637.8677487140394,-2.0,-835.8517110266159,5,52,36.526315789473685,12.5
155,123,WOA_TEMP_K,24.6,4.5716318902519895,22.804711914062523,22.294307901025807,5,52,36.526315789473685,12.5
156,114,WOA_Nitrate,22.8,2.132986658245271,0.2589055895805359,1.5457610223899807,5,52,36.526315789473685,12.5
159,103,WOA_Nitrate,20.599999999999998,2.7894268828566218,0.29921188950538635,2.374913060497402,5,53,24.689320388349515,8.0
157,287,Depth_GEBCO,57.4,1580.1000700867094,-2.0,-727.4564459930314,5,53,24.689320388349515,8.0
158,110,WOA_TEMP_K,22.0,4.452581989158498,23.581460571289085,22.521920776367203,5,53,24.689320388349515,8.0
162,96,WOA_Nitrate,19.2,2.8462832684442683,2.850832939147949,3.312801765210073,5,54,28.072916666666668,7.0
161,106,WOA_TEMP_K,21.2,4.50036337061494,20.031701660156273,21.854393091741617,5,54,28.072916666666668,7.0
160,298,Depth_GEBCO,59.599999999999994,1502.2355839324248,-2.0,-655.9463087248322,5,54,28.072916666666668,7.0
163,248,Depth_GEBCO,49.6,2432.3300555640217,-2.0,-1893.0282258064517,5,55,33.51923076923077,15.0
164,148,WOA_TEMP_K,29.599999999999998,2.9910276491056327,24.275918579101585,23.80466386949696,5,55,33.51923076923077,15.0
165,104,WOA_Nitrate,20.8,1.1304176919445594,0.07721173018217087,0.4642510233142485,5,55,33.51923076923077,15.0
166,251,Depth_GEBCO,50.2,2197.463998055259,-2.0,-1561.2509960159362,5,56,48.902654867256636,17.0
167,136,WOA_Nitrate,27.200000000000003,1.779710783399265,0.18201261013746262,1.157031285114285,5,56,48.902654867256636,17.0
168,113,WOA_TEMP_K,22.6,3.815969967638152,25.259484863281273,24.406748921892305,5,56,48.902654867256636,17.0
170,105,WOA_TEMP_K,21.0,3.8636860224447425,25.575585937500023,24.584541829427106,6,57,36.46875,10.0
171,96,WOA_Nitrate,19.2,2.0258521611786446,0.18653099238872528,1.1998016544918453,6,57,36.46875,10.0
169,299,Depth_GEBCO,59.8,1858.4527354156646,-2.0,-930.5635451505017,6,57,36.46875,10.0
172,279,Depth_GEBCO,55.800000000000004,1539.3557804397815,-2.0,-706.2706093189964,6,58,21.010526315789473,6.0
173,126,WOA_Nitrate,25.2,2.263342258660711,0.41982249915599823,1.929315269229904,6,58,21.010526315789473,6.0
174,95,WOA_TEMP_K,19.0,3.4119798498158573,26.367578125000023,25.41274831671465,6,58,21.010526315789473,6.0
175,290,Depth_GEBCO,57.99999999999999,1452.5329709324965,-2.0,-626.3810344827587,6,59,38.438202247191015,14.0
176,121,WOA_TEMP_K,24.2,3.053604806004496,25.618005371093773,25.0746577995868,6,59,38.438202247191015,14.0
177,89,WOA_Nitrate,17.8,2.0011741496499016,0.13621950149536133,0.929934957090849,6,59,38.438202247191015,14.0
180,99,WOA_Nitrate,19.8,1.9045579310941316,0.20025569200515747,1.2284500399002372,6,60,17.656565656565657,9.0
178,300,Depth_GEBCO,60.0,1574.3389121366333,-2.0,-774.41,6,60,17.656565656565657,9.0
179,101,WOA_TEMP_K,20.200000000000003,2.932073686677299,25.951745605468773,25.566964570602586,6,60,17.656565656565657,9.0
182,99,WOA_Nitrate,19.8,2.0131720380251594,0.23381514847278595,1.3999151254844184,6,61,24.04494382022472,7.0
183,89,WOA_TEMP_K,17.8,2.2582597962102375,26.293695068359398,25.81673789720859,6,61,24.04494382022472,7.0
181,312,Depth_GEBCO,62.4,1399.110624737081,-2.0,-561.8189102564103,6,61,24.04494382022472,7.0
185,94,WOA_Nitrate,18.8,2.5452804789368244,0.2589055895805359,1.9024675401482494,6,62,14.694117647058823,5.0
186,85,WOA_TEMP_K,17.0,2.2264009609658775,26.632501220703148,26.36107285443476,6,62,14.694117647058823,5.0
184,321,Depth_GEBCO,64.2,1163.0888799923575,-2.0,-383.44236760124613,6,62,14.694117647058823,5.0
188,90,WOA_TEMP_K,18.0,4.192961931501436,6.174645996093773,7.306399536132835,6,63,20.319148936170212,9.0
189,47,WOA_Nitrate,9.4,9.22557799888844,3.846968650817871,8.190545847996118,6,63,20.319148936170212,9.0
187,363,Depth_GEBCO,72.6,1318.0298948560414,-2.0,-444.2754820936639,6,63,20.319148936170212,9.0
190,381,Depth_GEBCO,76.2,1254.8077727952425,-2.0,-406.16010498687666,6,64,26.54901960784314,13.0
191,68,WOA_TEMP_K,13.600000000000001,4.519174247538496,8.898004150390648,9.335522101907191,6,64,26.54901960784314,13.0
192,51,WOA_Nitrate,10.2,9.647692775547009,6.132074356079102,10.026392065426883,6,64,26.54901960784314,13.0
193,333,Depth_GEBCO,66.60000000000001,1265.3263000294228,-2.0,-428.32732732732734,6,65,36.10843373493976,35.0
194,84,WOA_TEMP_K,16.8,4.6256187867233844,8.136621093750023,7.722600737072195,6,65,36.10843373493976,35.0
195,83,WOA_Nitrate,16.6,9.778606155905377,6.103616237640381,9.356901209038424,6,65,36.10843373493976,35.0
196,333,Depth_GEBCO,66.60000000000001,1492.643292564467,-2.0,-586.0930930930931,6,66,33.532467532467535,24.0
197,90,WOA_Nitrate,18.0,11.104688186139553,6.472914934158325,11.113191733178166,6,66,33.532467532467535,24.0
198,77,WOA_TEMP_K,15.4,5.071890218686008,10.678002929687523,10.308849225725469,6,66,33.532467532467535,24.0
201,103,WOA_Nitrate,20.599999999999998,9.31874367071105,6.274127960205078,8.99557980511663,6,67,25.271844660194176,22.0
200,168,WOA_TEMP_K,33.6,5.470617523017915,9.817407226562523,9.413235691615537,6,67,25.271844660194176,22.0
199,229,Depth_GEBCO,45.800000000000004,1790.4450690315775,-2.0,-970.2532751091703,6,67,25.271844660194176,22.0
202,277,Depth_GEBCO,55.400000000000006,1355.481060023934,-2.0,-587.8032490974729,6,68,42.349514563106794,37.0
203,120,WOA_Nitrate,24.0,9.253162348962244,5.452399253845215,8.34861660040915,6,68,42.349514563106794,37.0
204,103,WOA_TEMP_K,20.599999999999998,6.107107365799688,8.513208007812523,8.649828094186157,6,68,42.349514563106794,37.0
205,266,Depth_GEBCO,53.2,1714.686113771709,-2.0,-812.8082706766917,6,69,28.38532110091743,28.0
206,125,WOA_TEMP_K,25.0,5.676886585199021,9.982507324218773,9.553554931640644,6,69,28.38532110091743,28.0
207,109,WOA_Nitrate,21.8,10.668359191665266,5.661482334136963,10.137322246276458,6,69,28.38532110091743,28.0
208,286,Depth_GEBCO,57.199999999999996,1372.8317644046863,-2.0,-604.0122377622378,6,70,27.367924528301888,26.5
209,108,WOA_TEMP_K,21.6,5.9507652422547785,9.60267028808596,9.489879579897304,6,70,27.367924528301888,26.5
210,106,WOA_Nitrate,21.2,10.492492169400265,6.283805847167969,10.128925151982397,6,70,27.367924528301888,26.5
213,113,WOA_TEMP_K,22.6,6.600981186477036,8.061120605468773,7.113725078211444,6,71,16.920353982300885,7.0
212,124,WOA_Nitrate,24.8,10.198623344287157,15.632582664489746,14.66650974966826,6,71,16.920353982300885,7.0
211,263,Depth_GEBCO,52.6,1386.0369458605335,-2.0,-604.8155893536122,6,71,16.920353982300885,7.0
214,287,Depth_GEBCO,57.4,1267.0455293443272,-2.0,-507.0574912891986,6,72,21.419354838709676,10.0
215,120,WOA_Nitrate,24.0,11.766981087143343,18.44904327392578,16.156244374159723,6,72,21.419354838709676,10.0
216,93,WOA_TEMP_K,18.6,6.7135179032647425,7.747552490234398,6.855424909694243,6,72,21.419354838709676,10.0
217,277,Depth_GEBCO,55.400000000000006,1400.4722845411682,-2.0,-633.4277978339351,6,73,23.64864864864865,15.0
218,112,WOA_TEMP_K,22.400000000000002,6.8171810647775795,8.071832275390648,6.290871102469331,6,73,23.64864864864865,15.0
219,111,WOA_Nitrate,22.2,11.340390798896577,19.997356414794922,16.65446993117934,6,73,23.64864864864865,15.0
220,281,Depth_GEBCO,56.2,1340.4563871998978,-2.0,-601.5889679715302,6,74,20.294117647058822,13.0
221,117,WOA_Nitrate,23.400000000000002,11.178875598245114,7.818384170532227,12.662624452931759,6,74,20.294117647058822,13.0
222,102,WOA_TEMP_K,20.4,6.899388280462177,8.453210449218773,7.517471193799809,6,74,20.294117647058822,13.0
225,96,WOA_Nitrate,19.2,9.254466449332103,12.788700103759766,13.142898185101027,6,75,18.677083333333332,17.0
224,126,WOA_TEMP_K,25.2,6.057806914916446,8.094506835937523,7.803094240218897,6,75,18.677083333333332,17.0
223,278,Depth_GEBCO,55.60000000000001,1895.696308138221,-2.0,-969.6043165467626,6,75,18.677083333333332,17.0
226,297,Depth_GEBCO,59.4,1350.2444262624076,-2.0,-505.1599326599327,6,76,20.11881188118812,9.0
227,102,WOA_TEMP_K,20.4,5.700498385472318,9.61048278808596,9.131064201803792,6,76,20.11881188118812,9.0
228,101,WOA_Nitrate,20.200000000000003,9.931963501585916,10.25821304321289,12.49669700123296,6,76,20.11881188118812,9.0
229,261,Depth_GEBCO,52.2,1405.7680080231494,-2.0,-638.9386973180077,6,77,21.30701754385965,9.0
230,125,WOA_TEMP_K,25.0,6.217377236265682,7.345117187500023,6.887619384765648,6,77,21.30701754385965,9.0
231,114,WOA_Nitrate,22.8,10.546427351429177,13.959158420562744,13.91135884625347,6,77,21.30701754385965,9.0
232,269,Depth_GEBCO,53.800000000000004,1117.0158855961693,-2.0,-421.9553903345725,6,78,21.646464646464647,13.0
233,132,WOA_TEMP_K,26.400000000000002,6.086038814350851,8.241601562500023,7.967559028394318,6,78,21.646464646464647,13.0
234,99,WOA_Nitrate,19.8,9.9444781370901,14.3745756149292,14.367914493788373,6,78,21.646464646464647,13.0
