,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,1.95450549248,17.4173980713,17.3631212769,0,0,643.098,643.0
1,1,349,Depth,69.8,37.2393119182,-36.5,-64.8366762178,1,1,388.166666667,396.0
2,2,104,Nitrate,20.8,0.84373204699,8.16073036194,7.92324915091,1,1,388.166666667,396.0
3,3,29,Salinity,5.8,0.591234639558,32.1671524048,32.2210680205,1,1,388.166666667,396.0
4,4,18,Temperature,3.6,0.227475821385,14.450769043,14.4799997965,1,1,388.166666667,396.0
5,5,270,Temperature,54.0,1.45799569783,22.8981567383,22.4398095025,1,2,258.325,244.0
6,6,106,Depth,21.2,1809.26428221,-2017.0,-2159.60849057,1,2,258.325,244.0
7,7,84,Nitrate,16.8,1.80365856086,5.92204284668,4.92164589547,1,2,258.325,244.0
8,8,40,Salinity,8.0,0.507848713006,35.6204376221,35.9282956123,1,2,258.325,244.0
9,11,80,Depth,16.0,277.715527475,-101.0,-178.41875,2,3,244.740740741,236.5
10,12,54,Temperature,10.8,3.31854736566,14.5072875977,13.2084882948,2,3,244.740740741,236.5
11,9,224,Salinity,44.8,2.24378112237,33.885887146,33.8158913851,2,3,244.740740741,236.5
12,10,142,Nitrate,28.4,2.73988737117,7.70866441727,6.84036967861,2,3,244.740740741,236.5
13,13,185,Nitrate,37.0,4.49619462723,1.39563560486,4.44851498032,2,4,180.611111111,138.5
14,14,162,Temperature,32.4,3.10280095377,4.40474853516,5.4492712327,2,4,180.611111111,138.5
15,15,117,Salinity,23.4,2.63531760506,33.885887146,33.4766306103,2,4,180.611111111,138.5
16,16,36,Depth,7.2,743.942994168,-100.5,-580.583333333,2,4,180.611111111,138.5
17,17,171,Temperature,34.2,1.61090603368,21.2828613281,21.9724222462,2,5,117.84375,134.0
18,18,154,Nitrate,30.8,1.54611305321,6.01104593277,5.2269996588,2,5,117.84375,134.0
19,19,143,Depth,28.6,1200.73255164,-1591.0,-1421.33916084,2,5,117.84375,134.0
20,20,32,Salinity,6.4,15.7727313567,35.4646930695,27.2630876303,2,5,117.84375,134.0
21,24,88,Nitrate,17.6,2.21049824863,2.46953058243,3.01567984711,2,6,168.011363636,184.5
22,21,166,Salinity,33.2,1.10294641209,35.5894870758,35.5444462328,2,6,168.011363636,184.5
23,22,131,Depth,26.2,2037.87437979,-261.5,-1723.13358779,2,6,168.011363636,184.5
24,23,115,Temperature,23.0,3.06303730502,23.3012329102,22.7886161472,2,6,168.011363636,184.5
25,27,96,Temperature,19.2,5.27262948019,5.96331176758,9.17881291707,3,7,121.705882353,118.0
26,28,34,Depth,6.8,764.597894507,-116.25,-455.117647059,3,7,121.705882353,118.0
27,25,203,Salinity,40.6,7.45712521172,34.070602417,32.3042577311,3,7,121.705882353,118.0
28,26,167,Nitrate,33.4,4.19595763913,7.85596609116,6.71409540548,3,7,121.705882353,118.0
29,29,158,Salinity,31.6,5.70946106558,33.8797473907,32.2678620182,3,8,110.486486486,88.0
30,30,119,Depth,23.8,2065.62873116,-136.0,-1500.07983193,3,8,110.486486486,88.0
31,31,112,Nitrate,22.4,3.64653656887,7.59776830673,6.84519465314,3,8,110.486486486,88.0
32,32,111,Temperature,22.2,4.41647121628,14.3977905273,12.7043200794,3,8,110.486486486,88.0
33,33,255,Salinity,51.0,14.7312361381,32.4150886536,24.2939034032,3,9,46.6557377049,37.0
34,34,93,Temperature,18.6,6.04989521188,5.67836914063,7.00550478043,3,9,46.6557377049,37.0
35,35,91,Nitrate,18.2,7.36135379376,13.255859375,10.1329973184,3,9,46.6557377049,37.0
36,36,61,Depth,12.2,886.406976664,-15.5,-238.385245902,3,9,46.6557377049,37.0
37,37,183,Temperature,36.6,4.79319025326,5.62044677734,7.18958726893,3,10,43.3658536585,35.0
38,38,118,Salinity,23.6,10.8061923243,33.3662109375,29.4882973655,3,10,43.3658536585,35.0
39,39,117,Depth,23.4,2264.36242523,-22.5,-1367.03418803,3,10,43.3658536585,35.0
40,40,82,Nitrate,16.4,6.76374377267,7.84871912003,8.24561073177,3,10,43.3658536585,35.0
41,44,47,Salinity,9.4,16.5191754382,35.1492500305,25.849853678,3,11,55.9574468085,40.0
42,43,103,Temperature,20.6,3.45620164878,21.2098937988,21.2765770773,3,11,55.9574468085,40.0
