,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
110,128,WOA_TEMP_K,25.6,3.4622977037054663,25.259484863281273,23.965318298339866,4,28,25.85185185185185,16.0
111,96,WOA_Salinity,19.2,2.957728798837006,35.75644874572754,34.96362507343292,4,28,25.85185185185185,16.0
112,81,SWrad,16.2,51.503377187207384,268.47491455078125,247.76181595413775,4,28,25.85185185185185,16.0
116,71,SWrad,14.2,50.655489143789445,249.88157653808594,241.84068642199878,4,29,22.338028169014084,9.0
113,152,Depth_GEBCO,30.4,2106.4913121846753,-157.5,-1716.2236842105262,4,29,22.338028169014084,9.0
114,143,WOA_Salinity,28.599999999999998,1.5011137423089325,35.91300964355469,35.75642661781578,4,29,22.338028169014084,9.0
115,134,WOA_TEMP_K,26.8,2.788058116002296,25.584207153320335,25.06211265450095,4,29,22.338028169014084,9.0
119,103,WOA_TEMP_K,20.599999999999998,2.1714223784588365,25.983239746093773,25.663806626403233,4,30,25.72289156626506,15.0
120,83,SWrad,16.6,45.95776329678609,262.4602355957031,255.24016745693712,4,30,25.72289156626506,15.0
117,198,Depth_GEBCO,39.6,1876.6490480501425,-206.0,-1698.6186868686868,4,30,25.72289156626506,15.0
118,116,WOA_Salinity,23.200000000000003,1.788343034967099,36.42671203613281,35.82404398096019,4,30,25.72289156626506,15.0
123,126,Depth_GEBCO,25.2,943.745598354079,-2.0,-464.96031746031747,4,31,20.243589743589745,4.0
124,78,WOA_TEMP_K,15.6,4.212460312080041,4.139245605468773,4.55202323717951,4,31,20.243589743589745,4.0
121,168,SWrad,33.6,31.102321639966853,49.94078063964844,60.506371293749126,4,31,20.243589743589745,4.0
122,128,WOA_Salinity,25.6,0.7828496292211496,33.86377716064453,33.67786058783531,4,31,20.243589743589745,4.0
125,216,Depth_GEBCO,43.2,1860.5503552363625,-2.0,-968.2847222222222,5,32,66.88,40.5
126,135,WOA_TEMP_K,27.0,4.521246291275664,10.671472167968773,9.396040626808473,5,32,66.88,40.5
127,99,WOA_Salinity,19.8,0.8010347229814264,33.86419677734375,33.88489195313117,5,32,66.88,40.5
128,50,SWrad,10.0,90.59565454871468,223.04932403564453,194.75890983581542,5,32,66.88,40.5
129,221,Depth_GEBCO,44.2,1844.0233006054038,-2.0,-1012.7579185520362,5,33,38.37179487179487,37.0
130,105,WOA_Salinity,21.0,3.1196457060139764,33.86419677734375,33.31222739446731,5,33,38.37179487179487,37.0
131,96,WOA_TEMP_K,19.2,5.41289806757909,10.103601074218773,9.151107406616234,5,33,38.37179487179487,37.0
132,78,SWrad,15.6,77.3788538486872,169.95547485351562,144.78512224784265,5,33,38.37179487179487,37.0
133,244,Depth_GEBCO,48.8,1358.550316229602,-2.0,-545.485655737705,5,34,27.753086419753085,24.0
134,92,WOA_TEMP_K,18.4,4.63736305739896,11.899194335937523,11.386332503609058,5,34,27.753086419753085,24.0
135,83,WOA_Salinity,16.6,3.5592426139186575,35.165992736816406,34.243829589292226,5,34,27.753086419753085,24.0
136,81,SWrad,16.2,84.1778947268269,158.26943969726562,140.38280065560048,5,34,27.753086419753085,24.0
140,59,SWrad,11.799999999999999,73.29244586109186,144.30992126464844,145.93875680131427,5,35,22.593220338983052,22.0
139,83,WOA_TEMP_K,16.6,7.58114851358907,6.660607910156273,7.22064150155311,5,35,22.593220338983052,22.0
137,234,Depth_GEBCO,46.800000000000004,1494.8736011072913,-2.0,-593.3760683760684,5,35,22.593220338983052,22.0
138,124,WOA_Salinity,24.8,3.3047439199288977,33.3662109375,32.92775204104762,5,35,22.593220338983052,22.0
141,245,Depth_GEBCO,49.0,1100.7257534960747,-2.0,-326.9959183673469,5,36,21.984615384615385,15.0
142,102,WOA_Salinity,20.4,3.5582513262919027,34.13905334472656,33.49280763139912,5,36,21.984615384615385,15.0
143,88,WOA_TEMP_K,17.599999999999998,6.887566150698062,8.49622497558596,8.226677079634255,5,36,21.984615384615385,15.0
144,65,SWrad,13.0,77.66656397994022,198.14422607421875,178.1237217096182,5,36,21.984615384615385,15.0
145,260,Depth_GEBCO,52.0,1091.0839744376126,-2.0,-327.3326923076923,5,37,22.614285714285714,12.0
146,90,WOA_Salinity,18.0,2.514224410734484,34.5355110168457,34.01520226796468,5,37,22.614285714285714,12.0
147,80,WOA_TEMP_K,16.0,4.831038032946117,13.544412231445335,11.833949661254906,5,37,22.614285714285714,12.0
148,70,SWrad,14.000000000000002,80.54987706752458,133.87732696533203,129.51886038099016,5,37,22.614285714285714,12.0
152,75,SWrad,15.0,78.50180215345704,184.04275512695312,151.88561492919922,5,38,16.973333333333333,16.0
149,267,Depth_GEBCO,53.400000000000006,944.4350002251342,-2.0,-276.19662921348316,5,38,16.973333333333333,16.0
150,80,WOA_TEMP_K,16.0,4.449803667751784,14.706506347656273,13.572132492065453,5,38,16.973333333333333,16.0
151,78,WOA_Salinity,15.6,2.6359758632117165,35.23397445678711,34.458373338748245,5,38,16.973333333333333,16.0
156,41,WOA_TEMP_K,8.200000000000001,8.045441428073497,4.252893066406273,6.113770871046135,5,39,12.170731707317072,9.0
155,61,SWrad,12.2,77.0109022228008,100.61451721191406,113.09237617547394,5,39,12.170731707317072,9.0
154,71,WOA_Salinity,14.2,3.644431501972687,33.361907958984375,32.686821494303956,5,39,12.170731707317072,9.0
153,327,Depth_GEBCO,65.4,978.5337230367328,-2.0,-242.92813455657492,5,39,12.170731707317072,9.0
157,325,Depth_GEBCO,65.0,676.3457977884794,-2.0,-116.70923076923077,5,40,14.333333333333334,6.0
158,68,WOA_Salinity,13.600000000000001,3.861820477327063,33.403791427612305,32.99741980608772,5,40,14.333333333333334,6.0
159,62,WOA_TEMP_K,12.4,7.857785776321161,3.2871185302734602,6.36603698730471,5,40,14.333333333333334,6.0
160,45,SWrad,9.0,77.9819088471224,178.38621520996094,149.39908082750108,5,40,14.333333333333334,6.0
161,253,Depth_GEBCO,50.6,1012.8619452185162,-2.0,-242.86166007905138,5,41,20.43548387096774,16.0
162,95,WOA_TEMP_K,19.0,7.39512406478387,0.26799926757814774,5.671771882709726,5,41,20.43548387096774,16.0
163,90,WOA_Salinity,18.0,2.0524040347556567,33.36405944824219,33.403944163852266,5,41,20.43548387096774,16.0
164,62,SWrad,12.4,82.16989967455788,174.40797424316406,140.12354514675755,5,41,20.43548387096774,16.0
165,305,Depth_GEBCO,61.0,1023.9479606458872,-2.0,-259.7590163934426,5,42,13.283018867924529,10.0
166,71,WOA_Salinity,14.2,2.2251550563537146,33.903236389160156,33.99274455325704,5,42,13.283018867924529,10.0
167,71,WOA_TEMP_K,14.2,7.834363136991498,2.8070922851562727,6.211106335277312,5,42,13.283018867924529,10.0
168,53,SWrad,10.6,59.64524653766442,201.63009643554688,211.2304054116303,5,42,13.283018867924529,10.0
172,73,SWrad,14.6,68.16282742645986,149.6652374267578,124.87004753824783,5,43,12.027397260273972,7.0
171,89,WOA_TEMP_K,17.8,5.317065136050703,6.645349121093773,8.506239027387663,5,43,12.027397260273972,7.0
170,102,WOA_Salinity,20.4,4.37866558709708,32.66010665893555,31.318598317165,5,43,12.027397260273972,7.0
169,236,Depth_GEBCO,47.199999999999996,281.1035926901257,-2.0,-57.652542372881356,5,43,12.027397260273972,7.0
173,250,Depth_GEBCO,50.0,128.42520241158988,-2.0,-24.254,5,44,13.567164179104477,7.0
174,93,WOA_Salinity,18.6,2.8015635586828567,33.89194869995117,33.22529573338006,5,44,13.567164179104477,7.0
175,90,WOA_TEMP_K,18.0,5.913707451240229,11.23999938964846,10.744206068250891,5,44,13.567164179104477,7.0
176,67,SWrad,13.4,67.85481971335577,170.20423889160156,147.01917266845703,5,44,13.567164179104477,7.0
177,216,Depth_GEBCO,43.2,338.4765486448922,-2.0,-34.270833333333336,5,45,17.80821917808219,8.0
178,115,WOA_Salinity,23.0,2.809063133812981,33.97149658203125,33.53351881607719,5,45,17.80821917808219,8.0
179,96,WOA_TEMP_K,19.2,5.131772068681071,7.084069824218773,9.752290980021181,5,45,17.80821917808219,8.0
180,73,SWrad,14.6,64.90340053394273,152.1508026123047,120.25707547958584,5,45,17.80821917808219,8.0
181,237,Depth_GEBCO,47.4,376.7957246694245,-2.0,-41.79746835443038,5,46,12.397590361445783,5.0
182,90,SWrad,18.0,54.932840084442056,178.38621520996094,161.44804490407307,5,46,12.397590361445783,5.0
183,90,WOA_TEMP_K,18.0,4.810387939278719,14.809503173828148,12.96987067328561,5,46,12.397590361445783,5.0
184,83,WOA_Salinity,16.6,1.4182124723160827,34.50450897216797,34.12509665431747,5,46,12.397590361445783,5.0
187,84,WOA_TEMP_K,16.8,2.835569199306846,19.600671386718773,19.749486360095812,5,47,21.05263157894737,16.0
188,76,SWrad,15.2,52.856874800614285,147.2872085571289,164.75220409192536,5,47,21.05263157894737,16.0
186,127,WOA_Salinity,25.4,0.834893385845052,35.649200439453125,35.787125084343856,5,47,21.05263157894737,16.0
185,213,Depth_GEBCO,42.6,2150.000999483212,-2512.0,-2401.779342723005,5,47,21.05263157894737,16.0
189,193,Depth_GEBCO,38.6,1998.6831339212706,-2.0,-1538.4300518134714,5,48,23.359550561797754,13.0
190,122,WOA_Salinity,24.4,1.845538549959309,36.52761268615723,35.97562039484743,5,48,23.359550561797754,13.0
191,96,SWrad,19.2,59.82131593545321,166.0040054321289,182.51307368278503,5,48,23.359550561797754,13.0
192,89,WOA_TEMP_K,17.8,3.6220198960347196,19.499597167968773,20.582475366485273,5,48,23.359550561797754,13.0
193,190,Depth_GEBCO,38.0,2089.0924888068494,-929.0,-1962.1421052631579,5,49,24.56,15.5
194,106,SWrad,21.2,53.34585931313804,218.94762420654297,201.4838702363788,5,49,24.56,15.5
195,104,WOA_Salinity,20.8,1.887600496551953,35.92985534667969,35.78346208425668,5,49,24.56,15.5
196,100,WOA_TEMP_K,20.0,2.8596732849154693,19.873620605468773,20.844058837890643,5,49,24.56,15.5
197,164,Depth_GEBCO,32.800000000000004,2045.9514874027564,-283.5,-1803.0213414634147,5,50,22.548076923076923,9.0
198,128,WOA_Salinity,25.6,1.124453845265299,36.59404373168945,36.37947225570679,5,50,22.548076923076923,9.0
199,104,SWrad,20.8,49.89896059667854,244.3662567138672,228.57298000042255,5,50,22.548076923076923,9.0
200,104,WOA_TEMP_K,20.8,2.927719493671468,22.072259521484398,22.093100679837764,5,50,22.548076923076923,9.0
204,80,WOA_TEMP_K,16.0,4.098867427148174,20.271752929687523,21.471985244751,5,51,29.35,15.0
203,104,WOA_Salinity,20.8,3.7981627499929784,34.88537406921387,33.68668963358952,5,51,29.35,15.0
201,206,Depth_GEBCO,41.199999999999996,1734.184256413999,-2.0,-920.0509708737864,5,51,29.35,15.0
202,110,SWrad,22.0,49.77476644650091,207.06595611572266,196.73219764015892,5,51,29.35,15.0
205,190,Depth_GEBCO,38.0,1720.0826957710508,-11.5,-924.95,5,52,23.84090909090909,12.5
206,115,WOA_Salinity,23.0,1.8240769803412868,35.0843505859375,34.97159893201745,5,52,23.84090909090909,12.5
207,107,WOA_TEMP_K,21.4,4.401432542133588,19.445092773437523,20.982611711448616,5,52,23.84090909090909,12.5
208,88,SWrad,17.599999999999998,56.58436652144085,192.48291015625,208.9494745948098,5,52,23.84090909090909,12.5
209,196,Depth_GEBCO,39.2,1711.407381684974,-15.25,-804.454081632653,5,53,19.954545454545453,6.0
210,122,WOA_TEMP_K,24.4,3.5191659191628144,19.041986083984398,20.617055824154733,5,53,19.954545454545453,6.0
211,94,WOA_Salinity,18.8,2.7587962175573004,35.140254974365234,34.59580989594155,5,53,19.954545454545453,6.0
212,88,SWrad,17.599999999999998,52.49813975189085,228.82745361328125,223.10954241319135,5,53,19.954545454545453,6.0
213,198,Depth_GEBCO,39.6,1589.2253408351091,-20.25,-890.1590909090909,5,54,27.03488372093023,13.0
214,113,WOA_Salinity,22.6,3.495753565235909,35.961341857910156,35.11437438019609,5,54,27.03488372093023,13.0
215,103,WOA_TEMP_K,20.599999999999998,3.656234916038628,19.648522949218773,20.972415783335876,5,54,27.03488372093023,13.0
216,86,SWrad,17.2,45.093379114731384,246.3437271118164,241.72887420654297,5,54,27.03488372093023,13.0
219,93,WOA_Salinity,18.6,1.4976930808647693,35.07160186767578,34.963751946726155,5,55,54.3974358974359,47.5
220,78,WOA_TEMP_K,15.6,3.9450426260082074,25.533227539062523,24.898367231320126,5,55,54.3974358974359,47.5
218,114,SWrad,22.8,48.06453585382866,224.48467254638672,212.14029693603516,5,55,54.3974358974359,47.5
217,215,Depth_GEBCO,43.0,2027.2081372525856,-2.0,-1131.8162790697675,5,55,54.3974358974359,47.5
221,218,Depth_GEBCO,43.6,2085.2317489882876,-2.0,-1549.1123853211009,5,56,23.92063492063492,11.0
222,117,WOA_Salinity,23.400000000000002,1.0789206219396181,35.15351104736328,35.13124540932158,5,56,23.92063492063492,11.0
223,102,WOA_TEMP_K,20.4,4.015380660157766,24.825189208984398,24.24516074984683,5,56,23.92063492063492,11.0
224,63,SWrad,12.6,60.2690999164782,248.28887939453125,231.47372739277188,5,56,23.92063492063492,11.0
225,216,Depth_GEBCO,43.2,1857.7459306265416,-2.0,-942.5162037037037,6,57,23.93975903614458,8.0
226,104,WOA_TEMP_K,20.8,3.2312200322007114,24.748742675781273,24.193531095064625,6,57,23.93975903614458,8.0
227,97,SWrad,19.400000000000002,56.91653905914898,218.07449340820312,213.78138355373108,6,57,23.93975903614458,8.0
228,83,WOA_Salinity,16.6,2.689258387960579,35.13384246826172,34.774176034582666,6,57,23.93975903614458,8.0
232,88,SWrad,17.599999999999998,50.920356776618725,242.79843139648438,233.13871557062322,6,58,18.306818181818183,8.0
231,94,WOA_Salinity,18.8,2.8816134125821704,35.961143493652344,34.85994024479643,6,58,18.306818181818183,8.0
230,106,WOA_TEMP_K,21.2,2.9588194480552903,25.995477294921898,25.297283187002527,6,58,18.306818181818183,8.0
229,212,Depth_GEBCO,42.4,1827.2291724355312,-2.0,-985.2287735849056,6,58,18.306818181818183,8.0
233,219,Depth_GEBCO,43.8,1828.3541616175285,-2.0,-1058.9041095890411,6,59,22.224719101123597,7.0
234,97,WOA_Salinity,19.400000000000002,2.838849584940306,35.74781036376953,34.806602930285266,6,59,22.224719101123597,7.0
235,95,WOA_TEMP_K,19.0,3.086534711608344,24.569970703125023,24.186312384354455,6,59,22.224719101123597,7.0
236,89,SWrad,17.8,57.07834394247975,262.6909484863281,246.7790547917398,6,59,22.224719101123597,7.0
237,250,Depth_GEBCO,50.0,2032.9924616180908,-3.0,-1311.02,6,60,15.963414634146341,7.0
238,84,SWrad,16.8,52.13031816975499,263.12513732910156,252.01808093843005,6,60,15.963414634146341,7.0
239,84,WOA_Salinity,16.8,2.6332352544801685,35.97281837463379,35.36949961526053,6,60,15.963414634146341,7.0
240,82,WOA_TEMP_K,16.400000000000002,2.760231337484508,25.640008544921898,24.965891991592056,6,60,15.963414634146341,7.0
243,99,WOA_TEMP_K,19.8,2.7679625470133122,25.951745605468773,25.419565589981868,6,61,16.049382716049383,10.0
244,81,SWrad,16.2,55.74589452120716,247.65878295898438,241.30827162000867,6,61,16.049382716049383,10.0
241,213,Depth_GEBCO,42.6,1665.043744815032,-5.0,-984.8286384976526,6,61,16.049382716049383,10.0
