,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,1.954505492477752,17.417398071289085,17.36312127685549,0,0,643.0980000000001,643.0
1,1,245,MLDpt,49.0,8.545733026095734,30.45000076293945,26.141020642494674,1,1,390.25,401.0
2,2,175,Nitrate,35.0,0.3373126801898977,7.912936210632324,7.966253651210239,1,1,390.25,401.0
3,3,60,Salinity,12.0,1.243356961485532,32.16715240478516,32.768794250488284,1,1,390.25,401.0
4,4,20,Temperature,4.0,0.21965928063167425,14.450769042968775,14.46716766357424,1,1,390.25,401.0
5,5,338,Temperature,67.60000000000001,1.425725207869727,22.898156738281273,22.442006796210492,1,2,257.4561403508772,244.0
6,6,105,Nitrate,21.0,1.8021898201706243,5.922042846679688,4.931513044468704,1,2,257.4561403508772,244.0
7,7,57,Salinity,11.4,0.5252288438930928,35.68980407714844,35.99810871325041,1,2,257.4561403508772,244.0
8,8,244,Salinity,48.8,3.4035670410597443,34.992942810058594,33.68478248158439,2,3,85.7,99.0
9,9,116,Nitrate,23.200000000000006,4.54785620773916,8.475814819335938,6.4645099366276435,2,3,85.7,99.0
10,10,110,MLDpt,22.0,10.682149202420922,5.8499999046325675,12.96227256601507,2,3,85.7,99.0
11,11,30,Temperature,6.0,3.782817256006487,6.892510986328148,8.38356119791669,2,3,85.7,99.0
12,15,53,MLDpt,10.6,117.4961966960534,35.849998474121094,117.31886791733076,2,4,240.11320754716985,237.0
13,14,55,Temperature,11.0,2.135833454295106,14.332788085937526,13.698080721768491,2,4,240.11320754716985,237.0
14,12,241,Salinity,48.2,0.6620965954203861,33.88588714599609,34.13905103374814,2,4,240.11320754716985,237.0
15,13,151,Nitrate,30.2,0.6952896839562617,7.681279182434082,7.692124576758075,2,4,240.11320754716985,237.0
16,16,275,Nitrate,55.00000000000001,1.4980339084126155,5.94885778427124,5.34189386871728,2,5,122.45238095238096,144.5
17,17,126,Temperature,25.2,2.2912521770462826,21.221765136718773,21.425135730561774,2,5,122.45238095238096,144.5
18,18,57,Salinity,11.4,1.4941066388702569,35.38909149169922,35.12993835984615,2,5,122.45238095238096,144.5
19,19,42,MLDpt,8.4,32.7523207078841,29.249999046325684,36.88333369436718,2,5,122.45238095238096,144.5
20,20,249,Salinity,49.8,0.3999070138673697,35.608604431152344,35.714606013163994,2,6,68.78082191780823,17.0
21,21,91,Temperature,18.2,3.6273635266398494,21.226800537109398,22.51042990212914,2,6,68.78082191780823,17.0
22,22,87,Nitrate,17.4,2.446098121039447,2.304271697998047,2.3753218023299145,2,6,68.78082191780823,17.0
23,23,73,MLDpt,14.6,22.30367812162152,56.44999694824219,49.28835604942008,2,6,68.78082191780823,17.0
24,27,90,Temperature,18.0,5.098368288454815,6.908013916015648,10.340988498263913,3,7,35.044444444444444,36.0
25,24,187,MLDpt,37.4,21.51337473042605,20.399999618530273,25.619786298211245,3,7,35.044444444444444,36.0
26,25,121,Nitrate,24.2,4.428191147052357,6.4427242279052725,4.746215359484854,3,7,35.044444444444444,36.0
27,26,102,Salinity,20.4,6.4009515301258135,31.919700622558594,30.178853876450482,3,7,35.044444444444444,36.0
28,31,109,MLDpt,21.8,49.670017435518425,18.450000762939453,24.046330215734077,3,8,39.80733944954128,29.0
29,30,113,Temperature,22.6,3.686566353861872,14.397790527343775,14.2781870073977,3,8,39.80733944954128,29.0
30,28,153,Salinity,30.6,5.066027485720092,35.23400115966797,33.07065861521203,3,8,39.80733944954128,29.0
31,29,125,Nitrate,25.0,7.366928434035628,7.244361400604247,7.468973796963693,3,8,39.80733944954128,29.0
32,32,230,Salinity,46.0,0.7153622445237386,34.084312438964844,34.367305191703466,3,9,106.3875,120.0
33,33,95,Nitrate,19.0,5.624230894776334,8.543638229370117,10.94548807395132,3,9,106.3875,120.0
34,34,95,MLDpt,19.0,95.6965044083514,174.75,152.79052472365532,3,9,106.3875,120.0
35,35,80,Temperature,16.0,3.6434151590287014,6.892510986328148,8.046374130249045,3,9,106.3875,120.0
36,36,188,Salinity,37.6,0.651689918820241,33.88588714599609,34.21608145693515,3,10,97.77049180327869,85.0
37,37,170,Temperature,34.0,3.3234766509532405,13.482202148437526,12.53821752211629,3,10,97.77049180327869,85.0
38,38,81,MLDpt,16.2,139.85177158784143,39.04999923706055,122.27962848875258,3,10,97.77049180327869,85.0
39,39,61,Nitrate,12.2,8.232462816500398,7.988773822784424,9.109886700745491,3,10,97.77049180327869,85.0
40,43,45,Nitrate,9.0,2.7234329891086806,0.18037238717079165,2.2491076248387496,3,11,97.06666666666666,94.0
41,40,190,Salinity,38.0,1.8265694722830803,36.06527328491211,35.060984802246104,3,11,97.06666666666666,94.0
42,41,139,Temperature,27.800000000000004,2.8636911592483663,19.318811035156273,19.559066926146606,3,11,97.06666666666666,94.0
43,42,126,MLDpt,25.2,49.603858250152896,12.650000095367432,41.696825095585424,3,11,97.06666666666666,94.0
44,47,108,Nitrate,21.6,2.8684281867073818,3.0159871578216557,4.016803353679953,3,12,111.98148148148148,113.0
45,46,121,Temperature,24.2,2.9099876517906957,19.325189208984398,20.605056838358752,3,12,111.98148148148148,113.0
46,45,121,Salinity,24.2,0.7260023183495702,35.567405700683594,35.56177627941793,3,12,111.98148148148148,113.0
47,44,150,MLDpt,30.0,21.421024660543186,20.349998474121094,28.370666786829627,3,12,111.98148148148148,113.0
48,48,159,Temperature,31.8,4.068699106381136,24.821313476562523,23.746084959402047,3,13,96.08163265306122,77.5
49,49,131,Nitrate,26.200000000000006,2.150455990120685,0.11077664792537688,1.1152381212095095,3,13,96.08163265306122,77.5
50,50,112,MLDpt,22.4,27.010481547816138,76.05000305175781,63.63660805565971,3,13,96.08163265306122,77.5
51,51,98,Salinity,19.6,1.4646974909755692,35.182849884033196,35.32952791330766,3,13,96.08163265306122,77.5
52,55,99,Temperature,19.8,2.4918940165638643,26.398583984375023,25.35035912099513,3,14,62.444444444444436,70.0
