,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
97,192,Depth_GEBCO,38.4,1853.2178897461033,-89.0,-1148.234375,4,25,57.96511627906977,24.0
98,119,WOA_TEMP_K,23.799999999999997,4.432616043999204,19.464593505859398,21.996574389032972,4,25,57.96511627906977,24.0
99,103,WOA_Nitrate,20.599999999999998,2.658379522887494,0.1399734616279602,1.8060345906239834,4,25,57.96511627906977,24.0
100,86,SWrad,17.2,53.888777374434895,212.32393646240234,212.40118319489235,4,25,57.96511627906977,24.0
104,91,SWrad,18.2,40.49149303903205,252.14505004882812,250.91146817050137,4,26,33.956043956043956,7.0
101,178,Depth_GEBCO,35.6,2005.3251791944472,-22.75,-1408.879213483146,4,26,33.956043956043956,7.0
102,119,WOA_Nitrate,23.799999999999997,2.6299792172681125,2.4695305824279785,3.0708808681356308,4,26,33.956043956043956,7.0
103,112,WOA_TEMP_K,22.400000000000002,4.155140708130177,19.540994262695335,21.57132546561107,4,26,33.956043956043956,7.0
108,95,WOA_Nitrate,19.0,1.8831272431099864,0.13744130730628967,1.082804871605415,4,27,93.94736842105263,69.0
107,105,SWrad,21.0,64.10173913726176,228.0939483642578,212.85509105864026,4,27,93.94736842105263,69.0
106,120,WOA_TEMP_K,24.0,3.9606863771949308,25.738854980468773,25.068288421630882,4,27,93.94736842105263,69.0
105,180,Depth_GEBCO,36.0,2073.2391411223675,-22.5,-1367.3944444444444,4,27,93.94736842105263,69.0
109,196,Depth_GEBCO,39.2,2158.8028719879335,-149.0,-1710.9311224489795,4,28,40.16470588235294,12.0
110,123,WOA_Nitrate,24.6,2.1214245498488187,0.2182530164718628,1.2664163510761852,4,28,40.16470588235294,12.0
111,96,WOA_TEMP_K,19.2,3.599784712550837,25.575585937500023,24.563058153788273,4,28,40.16470588235294,12.0
112,85,SWrad,17.0,47.339113265393586,269.57281494140625,253.69891806209787,4,28,40.16470588235294,12.0
116,80,SWrad,16.0,51.317661576490956,255.53807067871094,251.71052379608153,4,29,29.1,9.5
113,200,Depth_GEBCO,40.0,1964.2913310299843,-9.0,-1239.0525,4,29,29.1,9.5
114,113,WOA_Nitrate,22.6,1.9437624887777782,0.19324883818626404,1.2399784583202769,4,29,29.1,9.5
115,107,WOA_TEMP_K,21.4,2.9525968070244897,25.627160644531273,25.17565507264897,4,29,29.1,9.5
119,95,SWrad,19.0,44.15912055667147,283.2959899902344,268.28529598838406,4,30,9.648351648351648,4.0
120,91,WOA_TEMP_K,18.2,2.972826116159884,26.632501220703148,25.412652587890644,4,30,9.648351648351648,4.0
117,208,Depth_GEBCO,41.6,1857.447571896112,-16.5,-1300.6370192307693,4,30,9.648351648351648,4.0
118,106,WOA_Nitrate,21.2,2.2887527647714854,1.5156520009040833,1.9563948352346725,4,30,9.648351648351648,4.0
123,82,WOA_Nitrate,16.400000000000002,7.340186929590029,7.818384170532227,9.34082023617698,4,31,41.958333333333336,8.0
124,48,SWrad,9.6,85.19160341051992,41.131736755371094,92.56319107611974,4,31,41.958333333333336,8.0
121,198,Depth_GEBCO,39.6,945.0351952593784,-2.0,-413.9949494949495,4,31,41.958333333333336,8.0
122,172,WOA_TEMP_K,34.4,3.681902629051185,6.099694824218773,6.6742485578670285,4,31,41.958333333333336,8.0
125,228,Depth_GEBCO,45.6,1458.2145428841634,-2.0,-621.9978070175439,5,32,76.36842105263158,76.0
126,113,WOA_TEMP_K,22.6,4.469403959293539,7.617272949218773,7.244953904953701,5,32,76.36842105263158,76.0
127,83,WOA_Nitrate,16.6,9.499540566248102,5.94885778427124,9.429363308721278,5,32,76.36842105263158,76.0
128,76,SWrad,15.2,85.34802147720539,210.10691833496094,173.25598184685958,5,32,76.36842105263158,76.0
129,202,Depth_GEBCO,40.400000000000006,1674.8768293619594,-2.0,-716.5272277227723,5,33,50.40963855421687,41.0
130,124,WOA_TEMP_K,24.8,5.259595976300793,10.497583007812523,9.965388685657151,5,33,50.40963855421687,41.0
131,91,SWrad,18.2,83.78169424778878,197.35125732421875,181.30692084804997,5,33,50.40963855421687,41.0
132,83,WOA_Nitrate,16.6,9.437365188256738,3.609520435333252,7.4581307270620245,5,33,50.40963855421687,41.0
133,258,Depth_GEBCO,51.6,1631.8069957369123,-2.0,-864.1666666666666,5,34,43.583333333333336,40.5
134,96,SWrad,19.2,66.49455009248625,197.35125732421875,179.1283394296964,5,34,43.583333333333336,40.5
135,74,WOA_TEMP_K,14.799999999999999,6.132804617794874,11.901269531250023,11.423799339500656,5,34,43.583333333333336,40.5
136,72,WOA_Nitrate,14.399999999999999,11.091670400877913,5.979951858520508,10.892835540593499,5,34,43.583333333333336,40.5
140,79,SWrad,15.8,67.65646514291227,141.35098266601562,145.16574074045013,5,35,34.49367088607595,25.0
139,93,WOA_TEMP_K,18.6,6.815165391105199,6.005792236328148,6.742006494665682,5,35,34.49367088607595,25.0
137,213,Depth_GEBCO,42.6,1295.3929408535187,-2.0,-455.88028169014086,5,35,34.49367088607595,25.0
138,115,WOA_Nitrate,23.0,12.371006101355741,13.752134323120117,14.357874044290055,5,35,34.49367088607595,25.0
141,249,Depth_GEBCO,49.8,1110.915465188998,-2.0,-343.19678714859435,5,36,26.256410256410255,16.5
142,87,WOA_Nitrate,17.4,12.220773887339881,18.44904327392578,16.379242955011197,5,36,26.256410256410255,16.5
143,86,WOA_TEMP_K,17.2,6.56913247095903,6.363687133789085,7.170778780205328,5,36,26.256410256410255,16.5
144,78,SWrad,15.6,64.74818779007198,184.40548706054688,169.35289858854733,5,36,26.256410256410255,16.5
145,266,Depth_GEBCO,53.2,1730.9387556379957,-2.0,-801.2368421052631,5,37,22.83606557377049,19.0
146,90,SWrad,18.0,64.77048317810168,122.60591125488281,134.37785369687612,5,37,22.83606557377049,19.0
147,83,WOA_TEMP_K,16.6,6.574149681361949,8.770959472656273,8.660302366693358,5,37,22.83606557377049,19.0
148,61,WOA_Nitrate,12.2,10.086634524498056,12.56717300415039,12.664629813833315,5,37,22.83606557377049,19.0
152,72,WOA_TEMP_K,14.399999999999999,6.498145439402009,6.29157409667971,7.627594248453799,5,38,35.06944444444444,21.0
149,269,Depth_GEBCO,53.800000000000004,1278.6146500762293,-2.0,-463.9460966542751,5,38,35.06944444444444,21.0
150,81,WOA_Nitrate,16.2,10.772137724486988,8.189209938049316,12.692580216276793,5,38,35.06944444444444,21.0
151,78,SWrad,15.6,70.01285018279658,184.77960205078125,164.67804848383633,5,38,35.06944444444444,21.0
156,49,SWrad,9.8,78.97359977015833,130.6761474609375,120.56789740251035,5,39,25.346938775510203,17.0
155,77,WOA_TEMP_K,15.4,6.123862414179108,0.011590576171897737,2.884727418577539,5,39,25.346938775510203,17.0
154,92,WOA_Nitrate,18.4,9.694356723975599,17.37647819519043,15.442132568796692,5,39,25.346938775510203,17.0
153,282,Depth_GEBCO,56.39999999999999,820.3647729778751,-2.0,-186.78014184397162,5,39,25.346938775510203,17.0
157,302,Depth_GEBCO,60.4,1022.8687181326515,-2.0,-268.2682119205298,5,40,18.861538461538462,9.0
158,68,WOA_Nitrate,13.600000000000001,10.604044213220906,16.95843505859375,17.46649383139961,5,40,18.861538461538462,9.0
159,65,SWrad,13.0,72.43820889486355,161.29856872558594,152.30828071924356,5,40,18.861538461538462,9.0
160,65,WOA_TEMP_K,13.0,6.034552563667446,0.06411132812502274,3.1496544471154073,5,40,18.861538461538462,9.0
161,340,Depth_GEBCO,68.0,703.1245170835291,-2.0,-137.85735294117646,5,41,17.884615384615383,12.0
162,55,WOA_Nitrate,11.0,9.338472793165932,17.815929412841797,15.590456050092524,5,41,17.884615384615383,12.0
163,53,WOA_TEMP_K,10.6,6.510640884861779,4.531457519531273,5.434204331883867,5,41,17.884615384615383,12.0
164,52,SWrad,10.4,67.94685625587148,154.3157501220703,156.8390165590323,5,41,17.884615384615383,12.0
165,354,Depth_GEBCO,70.8,632.5090868252049,-2.0,-130.58050847457628,5,42,21.75,9.5
166,55,WOA_TEMP_K,11.0,5.700767616347008,4.404748535156273,5.432223788174738,5,42,21.75,9.5
167,47,SWrad,9.4,74.2264853566782,180.54483032226562,169.48004466168425,5,42,21.75,9.5
168,44,WOA_Nitrate,8.799999999999999,10.967209238381663,15.5019850730896,14.75210500644012,5,42,21.75,9.5
172,70,WOA_Nitrate,14.000000000000002,8.962331998086459,9.061800003051758,11.252283435208456,5,43,14.885714285714286,10.5
171,71,WOA_TEMP_K,14.2,6.092043089171521,5.580895996093773,5.952842948806141,5,43,14.885714285714286,10.5
170,91,SWrad,18.2,72.99953868765853,114.61907958984375,119.63486576211322,5,43,14.885714285714286,10.5
169,268,Depth_GEBCO,53.6,1090.3557777587039,-2.0,-278.2910447761194,5,43,14.885714285714286,10.5
173,309,Depth_GEBCO,61.8,723.744129327089,-2.0,-148.61812297734627,5,44,16.779661016949152,8.0
174,70,WOA_TEMP_K,14.000000000000002,6.156418222111448,5.69910583496096,7.43201599121096,5,44,16.779661016949152,8.0
175,62,SWrad,12.4,60.0345674191047,161.28467559814453,155.12261948470146,5,44,16.779661016949152,8.0
176,59,WOA_Nitrate,11.799999999999999,9.256474331041996,14.172996520996094,13.192150151578046,5,44,16.779661016949152,8.0
177,211,Depth_GEBCO,42.199999999999996,1030.548274548397,-2.0,-300.0379146919431,5,45,15.25263157894737,7.0
178,98,WOA_Nitrate,19.6,8.824298024084785,5.570211172103882,9.980371175675977,5,45,15.25263157894737,7.0
179,96,SWrad,19.2,68.07251290265513,135.5066909790039,122.62492420276006,5,45,15.25263157894737,7.0
180,95,WOA_TEMP_K,19.0,5.30602117551505,5.995690917968773,7.91391730057568,5,45,15.25263157894737,7.0
181,227,Depth_GEBCO,45.4,218.30660587943197,-2.0,-32.1057268722467,5,46,12.881578947368421,11.0
182,104,WOA_TEMP_K,20.8,5.9466002975941965,7.752221679687523,9.409928307166489,5,46,12.881578947368421,11.0
183,93,SWrad,18.6,61.01058784365358,161.29856872558594,153.00116533489637,5,46,12.881578947368421,11.0
184,76,WOA_Nitrate,15.2,8.233818251586577,3.6338610649108887,7.390157555671115,5,46,12.881578947368421,11.0
187,109,WOA_Nitrate,21.8,1.3088934537732844,0.6499811410903931,1.072902519097808,5,47,26.885416666666668,15.5
188,96,WOA_TEMP_K,19.2,2.48179732688759,20.435845947265648,20.21808776855471,5,47,26.885416666666668,15.5
186,139,Depth_GEBCO,27.800000000000004,2043.1393540851925,-2471.0,-2292.2877697841727,5,47,26.885416666666668,15.5
185,156,SWrad,31.2,34.090161806035205,138.72418212890625,140.14474487304688,5,47,26.885416666666668,15.5
189,159,SWrad,31.8,49.19491886982097,244.8397216796875,229.719053592322,5,48,24.058139534883722,17.5
190,157,Depth_GEBCO,31.4,1922.3594748206679,-339.0,-1758.6910828025477,5,48,24.058139534883722,17.5
191,98,WOA_TEMP_K,19.6,3.2161828834171784,19.920556640625023,20.605285457688954,5,48,24.058139534883722,17.5
192,86,WOA_Nitrate,17.2,1.5326517696676765,1.7993993759155273,1.5934755338225948,5,48,24.058139534883722,17.5
193,217,Depth_GEBCO,43.4,1649.699935916497,-2.0,-821.1728110599079,5,49,26.56578947368421,11.0
194,104,WOA_TEMP_K,20.8,2.949651895467614,19.58985290527346,20.52949676513674,5,49,26.56578947368421,11.0
195,103,SWrad,20.599999999999998,47.22471740995348,186.5673065185547,187.38985457929593,5,49,26.56578947368421,11.0
196,76,WOA_Nitrate,15.2,2.4300764083467516,0.28057844936847687,1.6126841054984222,5,49,26.56578947368421,11.0
197,213,Depth_GEBCO,42.6,1412.359190583196,-2.0,-607.0704225352113,5,50,29.09090909090909,22.5
198,101,WOA_TEMP_K,20.200000000000003,3.8624152978043647,19.560784912109398,21.00564690013925,5,50,29.09090909090909,22.5
199,98,WOA_Nitrate,19.6,2.5612540441520744,0.40175125002861023,2.1001444650832943,5,50,29.09090909090909,22.5
200,88,SWrad,17.599999999999998,46.26694961814744,249.20922088623047,230.608154296875,5,50,29.09090909090909,22.5
204,91,WOA_Nitrate,18.2,2.465416224430244,0.11663827300071716,1.4405067580352937,5,51,30.36263736263736,11.0
203,95,SWrad,19.0,52.557409395980265,223.6514434814453,211.0596480520148,5,51,30.36263736263736,11.0
201,218,Depth_GEBCO,43.6,1672.8460281430982,-2.0,-818.8233944954128,5,51,30.36263736263736,11.0
202,96,WOA_TEMP_K,19.2,4.418519505915374,23.776849365234398,23.14934088389081,5,51,30.36263736263736,11.0
205,230,Depth_GEBCO,46.0,1533.0344091519962,-2.0,-731.9239130434783,5,52,35.75949367088607,16.0
206,106,WOA_TEMP_K,21.2,4.67841893988786,22.723321533203148,22.340707685362638,5,52,35.75949367088607,16.0
207,85,SWrad,17.0,48.6167934342914,248.65394592285156,236.64363295611213,5,52,35.75949367088607,16.0
208,79,WOA_Nitrate,15.8,1.9610282141285937,0.29732513427734375,1.508725142424714,5,52,35.75949367088607,16.0
209,271,Depth_GEBCO,54.2,1573.955116878951,-2.0,-689.719557195572,5,53,15.681818181818182,5.0
210,90,WOA_TEMP_K,18.0,3.956408841087601,24.509133911132835,23.21155802408856,5,53,15.681818181818182,5.0
211,73,WOA_Nitrate,14.6,2.6295216876374248,0.30357030034065247,2.038708549962468,5,53,15.681818181818182,5.0
212,66,SWrad,13.200000000000001,51.39816424412419,247.15219116210938,233.14827485518023,5,53,15.681818181818182,5.0
213,284,Depth_GEBCO,56.8,1190.172735261354,-2.0,-379.97359154929575,5,54,16.857142857142858,5.5
214,85,WOA_Nitrate,17.0,2.746544262215981,1.937349796295166,2.9060431540669764,5,54,16.857142857142858,5.5
215,75,WOA_TEMP_K,15.0,4.224967066279103,19.474694824218773,21.525977783203142,5,54,16.857142857142858,5.5
216,56,SWrad,11.200000000000001,59.80641501961747,273.64007568359375,251.71141501835413,5,54,16.857142857142858,5.5
219,81,WOA_TEMP_K,16.2,2.869620283770286,23.776849365234398,23.84584847909435,5,55,48.74576271186441,20.0
220,59,WOA_Nitrate,11.799999999999999,1.3882042559818575,0.046275120228528976,0.5260281964220991,5,55,48.74576271186441,20.0
218,104,SWrad,20.8,55.12621900776677,216.45794677734375,199.15367346543533,5,55,48.74576271186441,20.0
217,256,Depth_GEBCO,51.2,1924.89016612652,-2.0,-1026.982421875,5,55,48.74576271186441,20.0
221,281,Depth_GEBCO,56.2,1875.1099370193588,-2.0,-1129.5729537366549,5,56,46.95238095238095,17.0
222,80,WOA_TEMP_K,16.0,3.716150051536056,25.622583007812523,25.132382965087913,5,56,46.95238095238095,17.0
223,76,SWrad,15.2,49.702462969837285,249.26776123046875,242.98233222961426,5,56,46.95238095238095,17.0
224,63,WOA_Nitrate,12.6,1.3959795380800415,0.1399734616279602,0.7280688957562522,5,56,46.95238095238095,17.0
225,260,Depth_GEBCO,52.0,1551.794545339189,-2.0,-627.5423076923076,6,57,23.735294117647058,10.0
226,94,WOA_TEMP_K,18.8,3.8149099602798278,25.563317871093773,24.313846409574484,6,57,23.735294117647058,10.0
227,78,WOA_Nitrate,15.6,2.078353826630509,0.1399734616279602,1.082501688410934,6,57,23.735294117647058,10.0
228,68,SWrad,13.600000000000001,54.259507138465075,248.15636444091797,238.18233288035674,6,57,23.735294117647058,10.0
232,66,SWrad,13.200000000000001,50.725807623285704,267.53826904296875,251.7488609082771,6,58,23.21212121212121,7.0
231,79,WOA_TEMP_K,15.8,2.997796458239645,26.033197021484398,25.337264512460457,6,58,23.21212121212121,7.0
230,84,WOA_Nitrate,16.8,1.9802409818761002,0.2562183290719986,1.2847005974922685,6,58,23.21212121212121,7.0
229,271,Depth_GEBCO,54.2,1474.5544106578207,-2.0,-622.649446494465,6,58,23.21212121212121,7.0
233,266,Depth_GEBCO,53.2,1504.3224057081807,-2.0,-629.7048872180451,6,59,30.794520547945204,7.0
234,86,WOA_TEMP_K,17.2,2.603052290103582,25.730126953125023,25.06008762093479,6,59,30.794520547945204,7.0
235,75,SWrad,15.0,52.72889626747169,244.11712646484375,241.1362333170573,6,59,30.794520547945204,7.0
236,73,WOA_Nitrate,14.6,1.8807566966663811,0.13621950149536133,0.9273546012469299,6,59,30.794520547945204,7.0
237,284,Depth_GEBCO,56.8,1719.406123033567,-2.0,-779.737676056338,6,60,16.650793650793652,6.0
238,85,WOA_TEMP_K,17.0,2.4440764294151043,26.338006591796898,25.98866433536307,6,60,16.650793650793652,6.0
239,68,SWrad,13.600000000000001,47.999314509929384,259.7555694580078,252.04415018418257,6,60,16.650793650793652,6.0
240,63,WOA_Nitrate,12.6,2.010449100279794,0.2182530164718628,1.1508979636599266,6,60,16.650793650793652,6.0
243,69,WOA_Nitrate,13.8,1.9351971974515458,0.30357030034065247,1.4608639496500078,6,61,20.44927536231884,7.0
