,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,1.95450549248,17.4173980713,17.3631212769,0,0,643.098,643.0
1,1,346,Depth,69.2,37.3128485085,-36.5,-65.1878612717,1,1,338.366666667,339.5
2,2,80,ChlrA,16.0,0.489910109105,2.36435842514,2.25925047994,1,1,338.366666667,339.5
3,3,44,Temperature,8.8,0.298434831028,14.3940063477,14.4772555265,1,1,338.366666667,339.5
4,4,30,Salinity,6.0,0.582006768072,32.1671524048,32.2134068807,1,1,338.366666667,339.5
5,5,302,Temperature,60.4,1.53620273802,22.9441162109,22.474014646,1,2,322.5,322.5
6,6,141,Depth,28.2,1765.5934431,-2017.0,-2165.52836879,1,2,322.5,322.5
7,7,55,Salinity,11.0,0.549320728591,35.6942367554,36.1158336293,1,2,322.5,322.5
8,8,2,ChlrA,0.4,3.83299942957,2.9419618994,2.9419618994,1,2,322.5,322.5
9,11,124,Salinity,24.8,4.33574466343,33.748249054,32.0498498024,2,3,237.099009901,226.0
10,12,101,ChlrA,20.2,1.21902910242,2.36435842514,2.69442643151,2,3,237.099009901,226.0
11,9,149,Depth,29.8,95.5807509962,-101.0,-126.161073826,2,3,237.099009901,226.0
12,10,126,Temperature,25.2,1.95581106485,14.3392730713,13.6686771453,2,3,237.099009901,226.0
13,13,296,Temperature,59.2,2.93086976339,4.40474853516,4.87718662571,2,4,41.4680851064,28.0
14,14,95,Depth,19.0,734.230817937,-101.0,-561.152631579,2,4,41.4680851064,28.0
15,15,62,ChlrA,12.4,0.648063005807,2.10065937042,2.1383741671,2,4,41.4680851064,28.0
16,16,47,Salinity,9.4,5.49526205381,32.6216125488,31.8937021012,2,4,41.4680851064,28.0
17,17,280,Depth,56.0,1162.5879535,-1883.5,-1544.81964286,2,5,166.529411765,177.0
18,18,146,Temperature,29.2,2.23161038462,21.4173828125,22.1091926888,2,5,166.529411765,177.0
19,19,40,ChlrA,8.0,1.883003258,0.986940205097,1.53528316393,2,5,166.529411765,177.0
20,20,34,Salinity,6.8,1.14672598079,35.6325073242,35.6653505213,2,5,166.529411765,177.0
21,24,8,ChlrA,1.6,4.0483912355,0.198197245598,3.01845110673,2,6,110.25,83.5
22,21,227,Salinity,45.4,1.22086279287,35.5963973999,35.5067448553,2,6,110.25,83.5
23,22,152,Depth,30.4,2161.17121411,-217.5,-1743.59868421,2,6,110.25,83.5
24,23,113,Temperature,22.6,2.27158064859,24.8213134766,24.2886610183,2,6,110.25,83.5
25,27,124,Depth,24.8,1716.94577142,-121.0,-1025.62096774,3,7,145.303797468,191.0
26,28,79,ChlrA,15.8,1.23263114664,2.36435842514,2.21887220442,3,7,145.303797468,191.0
27,25,166,Salinity,33.2,2.99811252274,33.885887146,33.6536971977,3,7,145.303797468,191.0
28,26,131,Temperature,26.2,4.87983238627,13.5701538086,11.0916940937,3,7,145.303797468,191.0
29,29,210,Temperature,42.0,4.44658792777,6.64534912109,8.13707013811,3,8,73.6666666667,67.5
30,30,108,ChlrA,21.6,1.85443909922,2.41638803482,2.28629438496,3,8,73.6666666667,67.5
31,31,92,Depth,18.4,1678.87312025,-430.0,-1205.08695652,3,8,73.6666666667,67.5
32,32,90,Salinity,18.0,5.89090870336,33.8912506104,31.9864810944,3,8,73.6666666667,67.5
33,33,157,ChlrA,31.4,1.83469333054,1.84029102325,2.18431282879,3,9,30.3035714286,4.0
34,34,146,Salinity,29.2,4.51321453944,32.3218669891,31.1677368242,3,9,30.3035714286,4.0
35,35,141,Temperature,28.2,6.20190017694,4.20650634766,5.8865412286,3,9,30.3035714286,4.0
36,36,56,Depth,11.2,1111.78367745,-7.75,-426.25,3,9,30.3035714286,4.0
37,37,177,Depth,35.4,479.669408293,-15.5,-154.774011299,3,10,30.0106382979,25.0
38,38,120,Temperature,24.0,4.77489920465,5.55727539063,7.31157404582,3,10,30.0106382979,25.0
39,39,109,Salinity,21.8,5.92459765089,32.6267051697,31.1554300501,3,10,30.0106382979,25.0
40,40,94,ChlrA,18.8,2.06056671317,2.62701427937,3.00259434606,3,10,30.0106382979,25.0
41,44,74,Depth,14.8,2015.80662715,-830.0,-1720.16891892,3,11,56.2432432432,50.0
42,43,74,ChlrA,14.8,1.28147035248,0.308605998755,0.794181671044,3,11,56.2432432432,50.0
43,42,159,Salinity,31.8,0.609202226238,35.5770492554,35.7680940208,3,11,56.2432432432,50.0
44,41,193,Temperature,38.6,2.33853570205,21.1998840332,21.0177753666,3,11,56.2432432432,50.0
45,45,245,Depth,49.0,1677.18357788,-125.0,-1109.1244898,3,12,65.7424242424,53.0
46,46,102,Temperature,20.4,4.65845581523,19.8426757813,22.1261676265,3,12,65.7424242424,53.0
47,47,87,Salinity,17.4,1.17783930295,34.9419937134,35.081481824,3,12,65.7424242424,53.0
48,48,66,ChlrA,13.2,3.14495591374,0.155634000897,2.57774162462,3,12,65.7424242424,53.0
49,49,190,Depth,38.0,1863.47262214,-21.75,-1079.67631579,3,13,72.5443037975,71.0
50,50,124,Salinity,24.8,1.56762792662,35.5857620239,35.6099957189,3,13,72.5443037975,71.0
51,51,107,Temperature,21.4,3.97585914153,26.2304016113,24.7971235899,3,13,72.5443037975,71.0
52,52,79,ChlrA,15.8,2.4372244336,0.102892994881,1.24009011983,3,13,72.5443037975,71.0
53,56,68,ChlrA,13.6,2.6045631348,0.195028752089,1.7938535174,3,14,36.9264705882,21.0
54,53,156,Salinity,31.2,1.91657363878,35.9683418274,35.623597732,3,14,36.9264705882,21.0
55,54,144,Temperature,28.8,2.71883967237,25.5603271484,24.5785775079,3,14,36.9264705882,21.0
56,55,132,Depth,26.4,1965.44998675,-3546.75,-2457.26893939,3,14,36.9264705882,21.0
57,59,107,Temperature,21.4,4.63263699425,7.48034057617,8.21155657902,3,15,90.8415841584,43.0
58,60,101,Depth,20.2,1828.62472781,-152.0,-1245.06930693,3,15,90.8415841584,43.0
59,57,184,Salinity,36.8,4.61523215512,33.8846969604,33.1373373996,3,15,90.8415841584,43.0
60,58,108,ChlrA,21.6,0.913747388083,1.66422724724,1.54539325902,3,15,90.8415841584,43.0
61,61,165,Temperature,33.0,4.45519425146,7.4291015625,8.95239701705,4,16,77.8695652174,60.0
62,62,137,ChlrA,27.4,1.31059641877,0.870013952255,1.35172807409,4,16,77.8695652174,60.0
63,63,129,Depth,25.8,2058.35771755,-137.0,-1393.69379845,4,16,77.8695652174,60.0
64,64,69,Salinity,13.8,1.43505081027,34.0457000732,33.82919646,4,16,77.8695652174,60.0
65,65,157,ChlrA,31.4,1.21601643156,0.6265604496,1.01593551348,4,17,51.3043478261,31.0
66,66,126,Salinity,25.2,3.66139993517,33.8262748718,33.2851510199,4,17,51.3043478261,31.0
67,67,125,Depth,25.0,1630.41721543,-138.0,-868.504,4,17,51.3043478261,31.0
68,68,92,Temperature,18.4,6.15613338868,9.59862670898,8.47431501306,4,17,51.3043478261,31.0
69,69,157,Depth,31.4,1157.67711917,-136.0,-608.984076433,4,18,30.6363636364,25.0
70,70,133,Salinity,26.6,2.01730198598,35.2011413574,34.3064494599,4,18,30.6363636364,25.0
71,71,111,Temperature,22.2,5.47334692694,11.1480957031,10.4875331019,4,18,30.6363636364,25.0
72,72,99,ChlrA,19.8,1.75557420086,0.897604465485,1.63313733342,4,18,30.6363636364,25.0
73,76,86,ChlrA,17.2,2.16002685199,0.96069124341,2.21277728131,4,19,32.6860465116,16.5
74,75,105,Temperature,21.0,6.87117483979,1.84896240234,4.44612630208,4,19,32.6860465116,16.5
75,73,195,Depth,39.0,873.165374137,-2.0,-232.494871795,4,19,32.6860465116,16.5
76,74,114,Salinity,22.8,4.96113039785,33.7080001831,31.4702763223,4,19,32.6860465116,16.5
77,77,158,Depth,31.6,504.696969129,-2.0,-164.889240506,4,20,19.5434782609,16.0
78,78,145,Salinity,29.0,3.82093940534,33.3662109375,32.7433657811,4,20,19.5434782609,16.0
79,79,105,Temperature,21.0,6.77098659201,2.92595825195,6.38911685035,4,20,19.5434782609,16.0
80,80,92,ChlrA,18.4,2.19461783768,1.8725617528,2.47158706836,4,20,19.5434782609,16.0
81,81,146,ChlrA,29.2,1.97256645908,2.23665094376,2.63521293867,4,21,18.6435643564,10.0
82,82,131,Depth,26.2,179.36681768,-2.0,-66.7480916031,4,21,18.6435643564,10.0
83,83,122,Salinity,24.4,4.03010905654,33.971496582,32.83184415,4,21,18.6435643564,10.0
84,84,101,Temperature,20.2,4.65219388742,6.64534912109,8.7418227394,4,21,18.6435643564,10.0
85,85,147,Depth,29.4,421.620329271,-9.5,-75.5714285714,4,22,14.5701754386,10.5
86,86,121,Salinity,24.2,4.80936444465,34.6231002808,32.7390333995,4,22,14.5701754386,10.5
87,87,118,Temperature,23.6,4.70860846859,11.0610900879,10.3718855001,4,22,14.5701754386,10.5
88,88,114,ChlrA,22.8,2.03101882804,2.57994627953,3.06492765013,4,22,14.5701754386,10.5
89,92,104,ChlrA,20.8,0.845735356601,0.303626000881,0.49819708637,4,23,35.3365384615,40.0
