,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,0.771622339798,21.1153198242,20.5741081543,0,0,653.322,653.0
1,1,261,Temperature,52.2,1.00522170786,14.2833496094,14.123071406,1,1,383.364016736,381.0
2,2,239,Depth,47.8,29.2223006518,-82.0,-75.1841004184,1,1,383.364016736,381.0
3,3,405,Depth,81.0,1324.81488661,-25.5,-513.12962963,1,2,256.071428571,249.0
4,4,81,Temperature,16.2,1.12280854868,23.2335449219,22.6289943365,1,2,256.071428571,249.0
5,5,14,Salinity,2.8,0.357065629594,36.672454834,36.5348033905,1,2,256.071428571,249.0
6,6,265,Depth,53.0,14.9407090057,-100.5,-107.341509434,2,3,261.0,261.0
7,7,234,Temperature,46.8,1.393863241,14.5072875977,14.4275447748,2,3,261.0,261.0
8,8,1,Salinity,0.2,,31.0684547424,31.0684547424,2,3,261.0,261.0
9,11,21,Salinity,4.2,5.49676469585,32.6216125488,31.1031037285,2,4,55.8095238095,45.0
10,10,225,Temperature,45.0,1.40149879175,4.53145751953,4.66775499132,2,4,55.8095238095,45.0
11,9,254,Depth,50.8,826.496428432,-1583.5,-1325.87204724,2,4,55.8095238095,45.0
12,12,215,Depth,43.0,1871.09185305,-4007.0,-3539.95813953,2,5,184.847826087,203.0
13,13,147,Temperature,29.4,2.46678891212,23.3012329102,23.8110728569,2,5,184.847826087,203.0
14,14,138,Salinity,27.6,0.56533153635,36.6465988159,36.355085677,2,5,184.847826087,203.0
15,15,279,Depth,55.8,1100.7780787,-5.0,-345.627240143,2,6,62.1568627451,45.0
16,16,119,Temperature,23.8,2.03773256193,24.4751220703,23.8849680155,2,6,62.1568627451,45.0
17,17,102,Salinity,20.4,2.54590835191,33.3740921021,33.735704422,2,6,62.1568627451,45.0
18,18,370,Salinity,74.0,0.592385409845,34.7682609558,34.523185132,3,7,202.285714286,239.0
19,19,123,Depth,24.6,2088.66795944,-136.0,-1856.84552846,3,7,202.285714286,239.0
20,20,7,Temperature,1.4,3.96512160097,14.3500915527,11.8422223772,3,7,202.285714286,239.0
21,23,40,Salinity,8.0,1.55043567561,35.220703125,34.7343788147,3,8,70.875,59.5
22,21,310,Temperature,62.0,4.56915695651,4.53145751953,6.30638959331,3,8,70.875,59.5
23,22,150,Depth,30.0,1100.46074424,-2317.0,-2195.29333333,3,8,70.875,59.5
24,24,257,Temperature,51.4,7.45293995213,17.0627685547,13.7462797766,3,9,50.6666666667,58.5
25,25,177,Salinity,35.4,4.55582501917,32.2286453247,31.3569862721,3,9,50.6666666667,58.5
26,26,66,Depth,13.2,2125.5874394,-2317.0,-2224.0530303,3,9,50.6666666667,58.5
27,27,221,Salinity,44.2,3.43293550703,32.6216125488,32.8588910772,3,10,51.8026315789,59.0
28,28,203,Depth,40.6,724.62987779,-23.0,-428.096059113,3,10,51.8026315789,59.0
29,29,76,Temperature,15.2,5.07260242326,17.3371520996,14.3606205187,3,10,51.8026315789,59.0
30,32,161,Depth,32.2,2032.20811373,-4725.0,-3731.94720497,3,11,80.9378881988,67.0
31,31,168,Temperature,33.6,3.02281117944,22.6097503662,23.2596092951,3,11,80.9378881988,67.0
32,30,171,Salinity,34.2,0.780508484791,35.6898002625,35.8315140127,3,11,80.9378881988,67.0
33,33,182,Salinity,36.4,0.855184038951,35.699016571,35.9429272243,3,12,69.2387096774,24.0
34,34,163,Depth,32.6,1621.05141875,-4005.0,-3419.84355828,3,12,69.2387096774,24.0
35,35,155,Temperature,31.0,2.47747363867,23.5286499023,24.2883539015,3,12,69.2387096774,24.0
36,36,244,Depth,48.8,1667.58790961,-9.0,-761.909836066,3,13,59.7410714286,31.5
37,37,144,Temperature,28.8,2.42257064254,24.61953125,24.408063719,3,13,59.7410714286,31.5
38,38,112,Salinity,22.4,4.26642524834,35.0510559082,33.4239946604,3,13,59.7410714286,31.5
39,40,168,Salinity,33.6,2.69693517069,33.5200481415,33.9649282183,3,14,18.9259259259,12.0
40,41,135,Temperature,27.0,1.61551560697,26.6796508789,26.1248966923,3,14,18.9259259259,12.0
41,39,197,Depth,39.4,895.556971794,-5.0,-200.73857868,3,14,18.9259259259,12.0
42,43,205,Salinity,41.0,0.421316274227,33.8644485474,34.0355537787,3,15,70.4444444444,44.0
43,44,72,Depth,14.4,2086.00762122,-4067.0,-2725.5,3,15,70.4444444444,44.0
44,42,223,Temperature,44.6,3.2745884013,6.94362792969,6.91835951185,3,15,70.4444444444,44.0
45,45,253,Temperature,50.6,3.08294673547,10.8122497559,10.4072157547,4,16,148.224137931,155.0
46,46,189,Depth,37.8,2343.4052639,-138.5,-1953.7962963,4,16,148.224137931,155.0
47,47,58,Salinity,11.6,0.535048553267,33.8644485474,34.066235904,4,16,148.224137931,155.0
48,48,234,Salinity,46.8,1.8537957307,32.4150886536,33.1950326903,4,17,38.5,43.5
49,49,204,Temperature,40.8,8.60225235735,11.3604980469,9.21408906824,4,17,38.5,43.5
50,50,62,Depth,12.4,1897.72370533,-4332.75,-3423.62903226,4,17,38.5,43.5
51,51,260,Salinity,52.0,2.53324597039,31.9675064087,33.0795501049,4,18,30.8210526316,26.0
52,52,145,Temperature,29.0,6.0895769244,16.0017028809,12.460912665,4,18,30.8210526316,26.0
53,53,95,Depth,19.0,1666.64278078,-931.5,-1455.26315789,4,18,30.8210526316,26.0
