,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
74,95,WOA_TEMP_K,19.0,5.953267758343103,4.965539550781273,5.705535567434233,4,19,12.41025641025641,7.0
77,304,WOA_Salinity,60.8,17.167835311604453,-2.0,12.78102538773888,4,20,30.54237288135593,18.0
78,73,WOA_Nitrate,14.6,10.28700860518263,11.628137588500977,12.527685117639907,4,20,30.54237288135593,18.0
79,64,Depth_GEBCO,12.8,1786.6512828433015,-31.0,-921.3046875,4,20,30.54237288135593,18.0
80,59,WOA_TEMP_K,11.799999999999999,6.300246434086021,5.620446777343773,7.475192933163423,4,20,30.54237288135593,18.0
81,189,WOA_Salinity,37.8,16.73691278312596,31.884855270385742,19.173863718749352,4,21,22.157894736842106,11.0
82,110,WOA_TEMP_K,22.0,5.537684432239867,5.580895996093773,6.594401689009255,4,21,22.157894736842106,11.0
83,106,Depth_GEBCO,21.2,2332.0072988503457,-17.0,-1509.0896226415093,4,21,22.157894736842106,11.0
84,95,WOA_Nitrate,19.0,7.640739903420479,7.623830795288086,8.815115383737966,4,21,22.157894736842106,11.0
85,179,WOA_Salinity,35.8,17.51160850680989,33.361907958984375,20.555998615712426,4,22,21.818181818181817,15.0
86,132,WOA_TEMP_K,26.400000000000002,5.54518868734768,7.084069824218773,8.447176291725874,4,22,21.818181818181817,15.0
87,101,Depth_GEBCO,20.200000000000003,1144.9032712611813,-31.5,-322.16336633663366,4,22,21.818181818181817,15.0
88,88,WOA_Nitrate,17.599999999999998,8.930348539081477,3.621929168701172,7.805583344603127,4,22,21.818181818181817,15.0
92,74,Depth_GEBCO,14.799999999999999,1999.6765963650178,-2672.0,-2720.114864864865,4,23,48.58108108108108,45.0
91,81,WOA_Nitrate,16.2,1.8282550168533123,1.7181329727172852,2.0936942393259135,4,23,48.58108108108108,45.0
90,158,WOA_TEMP_K,31.6,2.453097256993382,21.273400878906273,21.073949577234988,4,23,48.58108108108108,45.0
89,187,WOA_Salinity,37.4,13.620361219319586,35.62828826904297,30.306200608850162,4,23,48.58108108108108,45.0
93,171,Depth_GEBCO,34.2,1697.4029054387213,-228.0,-1197.9327485380118,4,24,24.7972972972973,9.5
94,135,WOA_Salinity,27.0,18.539870448813957,34.941993713378906,20.854178011858906,4,24,24.7972972972973,9.5
95,120,WOA_Nitrate,24.0,2.3001456256725348,0.9990458786487579,1.9071542681505282,4,24,24.7972972972973,9.5
96,74,WOA_TEMP_K,14.799999999999999,3.1573669776356112,19.499597167968773,20.541803803315055,4,24,24.7972972972973,9.5
97,144,WOA_Salinity,28.799999999999997,17.898654008661232,34.07173156738281,20.589202457004124,4,25,27.306306306306308,11.0
98,124,Depth_GEBCO,24.8,2045.6451898536657,-253.0,-1671.9153225806451,4,25,27.306306306306308,11.0
99,121,WOA_Nitrate,24.2,2.872270125010745,0.13744130730628967,2.005659929592132,4,25,27.306306306306308,11.0
100,111,WOA_TEMP_K,22.2,4.465667189789999,19.041986083984398,21.461095531566738,4,25,27.306306306306308,11.0
104,101,Depth_GEBCO,20.200000000000003,1987.7162134838402,-300.0,-1852.0841584158416,4,26,35.277227722772274,10.0
101,176,WOA_Salinity,35.199999999999996,17.92571015781867,35.00369453430176,21.900721636685457,4,26,35.277227722772274,10.0
102,113,WOA_Nitrate,22.6,2.8133726003057347,2.3046343326568604,2.872203756923235,4,26,35.277227722772274,10.0
103,110,WOA_TEMP_K,22.0,4.273053331158569,20.031701660156273,21.78178821910513,4,26,35.277227722772274,10.0
108,105,WOA_Nitrate,21.0,2.017927353398433,0.09169784188270569,0.9740842097039734,4,27,70.61904761904762,67.0
107,116,Depth_GEBCO,23.200000000000003,2335.7577213914396,-2946.75,-2538.8405172413795,4,27,70.61904761904762,67.0
106,118,WOA_TEMP_K,23.599999999999998,3.8939697580264743,25.760415649414085,24.88787076271188,4,27,70.61904761904762,67.0
105,161,WOA_Salinity,32.2,17.29366730163257,34.58284378051758,23.64546567312679,4,27,70.61904761904762,67.0
109,173,WOA_Salinity,34.599999999999994,17.93329281603721,34.58284378051758,22.158605189681744,4,28,47.38095238095238,21.0
110,122,WOA_Nitrate,24.4,2.0474535033170627,0.2589055895805359,1.3160146476059664,4,28,47.38095238095238,21.0
111,121,Depth_GEBCO,24.2,2108.8416260073363,-278.5,-1893.6776859504132,4,28,47.38095238095238,21.0
112,84,WOA_TEMP_K,16.8,3.5941877577188857,25.259484863281273,24.44448278517952,4,28,47.38095238095238,21.0
116,94,WOA_TEMP_K,18.8,3.619253275433731,25.447625732421898,24.405371548267137,4,29,33.861702127659576,15.0
113,171,WOA_Salinity,34.2,18.16934094675028,35.09858703613281,21.952347448694777,4,29,33.861702127659576,15.0
114,135,Depth_GEBCO,27.0,1955.114333695603,-361.0,-1898.4037037037037,4,29,33.861702127659576,15.0
115,100,WOA_Nitrate,20.0,2.104767258428883,0.2589055895805359,1.5549129218515008,4,29,33.861702127659576,15.0
119,95,WOA_Nitrate,19.0,2.2487305290402433,1.8460290431976318,2.099719874296141,4,30,17.047619047619047,8.0
120,84,WOA_TEMP_K,16.8,2.830214719761981,25.659936523437523,24.91820388067338,4,30,17.047619047619047,8.0
117,200,WOA_Salinity,40.0,18.623758016116778,35.11637878417969,20.223225479125976,4,30,17.047619047619047,8.0
118,121,Depth_GEBCO,24.2,1895.600424733001,-2516.0,-2018.3223140495868,4,30,17.047619047619047,8.0
123,115,WOA_Nitrate,23.0,5.801096929580572,6.285175323486328,6.146633601706961,4,31,9.803030303030303,3.5
124,66,Depth_GEBCO,13.200000000000001,1025.7620690869899,-519.5,-847.4090909090909,4,31,9.803030303030303,3.5
121,193,WOA_Salinity,38.6,16.89682328040845,-2.0,11.495183144208681,4,31,9.803030303030303,3.5
122,126,WOA_TEMP_K,25.2,4.058351338925994,6.411035156250023,7.3968207465278,4,31,9.803030303030303,3.5
125,202,WOA_Salinity,40.400000000000006,17.011366955688338,-2.0,12.085134671466186,5,32,41.61904761904762,28.0
126,125,Depth_GEBCO,25.0,1823.0942150286605,-414.5,-1390.292,5,32,41.61904761904762,28.0
127,110,WOA_TEMP_K,22.0,5.47242681711191,8.278314208984398,9.214192893288375,5,32,41.61904761904762,28.0
128,63,WOA_Nitrate,12.6,9.14778868181935,5.959904670715332,8.969595331284735,5,32,41.61904761904762,28.0
129,194,WOA_Salinity,38.800000000000004,17.39698927631306,33.404422760009766,19.477290433706695,5,33,36.05882352941177,31.5
130,152,WOA_TEMP_K,30.4,5.844142387056362,10.50263366699221,10.151211708470418,5,33,36.05882352941177,31.5
131,86,Depth_GEBCO,17.2,2085.8566264834385,-1351.0,-2128.656976744186,5,33,36.05882352941177,31.5
132,68,WOA_Nitrate,13.600000000000001,10.7282998094151,8.816476345062256,13.3881044644205,5,33,36.05882352941177,31.5
133,226,WOA_Salinity,45.2,18.222635266081326,-2.0,15.376553307592342,5,34,37.872093023255815,33.5
134,101,WOA_TEMP_K,20.200000000000003,5.500400939628454,12.945092773437523,11.881749460956854,5,34,37.872093023255815,33.5
135,87,WOA_Nitrate,17.4,8.937144450079096,5.94885778427124,8.132902063600634,5,34,37.872093023255815,33.5
136,86,Depth_GEBCO,17.2,2339.414526568642,-717.0,-2324.8313953488373,5,34,37.872093023255815,33.5
140,67,Depth_GEBCO,13.4,2184.4028861236825,-1506.5,-2377.0671641791046,5,35,29.507462686567163,20.0
139,96,WOA_TEMP_K,19.2,5.330395628108101,10.288110351562523,9.979774411519392,5,35,29.507462686567163,20.0
137,231,WOA_Salinity,46.2,16.75378425648124,33.38494873046875,22.145909775903213,5,35,29.507462686567163,20.0
138,106,WOA_Nitrate,21.2,9.765607773390197,10.529528617858887,12.935973978267526,5,35,29.507462686567163,20.0
141,245,WOA_Salinity,49.0,17.722873658248506,-2.0,12.633370656383281,5,36,39.84615384615385,29.0
142,91,WOA_Nitrate,18.2,10.653166538208682,7.536309242248535,11.739869890795958,5,36,39.84615384615385,29.0
143,86,WOA_TEMP_K,17.2,4.878736980243674,13.582177734375023,11.848195204623932,5,36,39.84615384615385,29.0
144,78,Depth_GEBCO,15.6,2226.6457886318535,-769.25,-2054.923076923077,5,36,39.84615384615385,29.0
145,225,WOA_Salinity,45.0,18.12071882011105,25.411149978637695,16.12013555738661,5,37,31.817073170731707,15.5
146,98,Depth_GEBCO,19.6,2480.734534621644,-607.5,-2369.938775510204,5,37,31.817073170731707,15.5
147,95,WOA_TEMP_K,19.0,6.980860025337667,9.022729492187523,9.153690057051833,5,37,31.817073170731707,15.5
148,82,WOA_Nitrate,16.400000000000002,8.844192243255835,7.136423587799072,9.447896185626345,5,37,31.817073170731707,15.5
152,91,Depth_GEBCO,18.2,2197.8259451894696,-157.5,-1850.7582417582419,5,38,44.54945054945055,32.0
149,201,WOA_Salinity,40.2,18.161240951756753,-2.0,15.0206750518647,5,38,44.54945054945055,32.0
150,110,WOA_TEMP_K,22.0,6.761901393988906,10.235864257812523,8.409988403320336,5,38,44.54945054945055,32.0
151,98,WOA_Nitrate,19.6,11.090885461158763,7.657160520553589,11.775663029858652,5,38,44.54945054945055,32.0
156,43,Depth_GEBCO,8.6,1751.6896753464619,-73.0,-1080.2558139534883,5,39,12.534883720930232,5.0
155,52,WOA_TEMP_K,10.4,5.64535684434284,3.6728149414062727,4.371824176494915,5,39,12.534883720930232,5.0
154,64,WOA_Nitrate,12.8,8.456531759523568,13.255859375,12.39151923544705,5,39,12.534883720930232,5.0
153,341,WOA_Salinity,68.2,14.62425367552078,-2.0,5.914175430700576,5,39,12.534883720930232,5.0
157,352,WOA_Salinity,70.39999999999999,14.06235916723635,-2.0,4.871001029556448,5,40,30.25,12.5
158,64,WOA_Nitrate,12.8,9.08389437388885,18.44904327392578,17.441904132720083,5,40,30.25,12.5
159,44,WOA_TEMP_K,8.799999999999999,6.42486953293571,5.874932861328148,5.910324235395975,5,40,30.25,12.5
160,40,Depth_GEBCO,8.0,1689.8258177193202,-467.0,-1349.975,5,40,30.25,12.5
161,330,WOA_Salinity,66.0,13.835476943837735,-2.0,4.685085787917629,5,41,27.76,4.0
162,73,WOA_TEMP_K,14.6,7.501479327692233,5.580895996093773,6.494856492134012,5,41,27.76,4.0
163,72,WOA_Nitrate,14.399999999999999,8.68868731983287,16.95843505859375,12.892097640782595,5,41,27.76,4.0
164,25,Depth_GEBCO,5.0,2204.9464613681666,-111.5,-1600.22,5,41,27.76,4.0
165,344,WOA_Salinity,68.8,14.922250887420796,-2.0,6.029592092647109,5,42,23.333333333333332,11.5
166,57,Depth_GEBCO,11.4,1779.4405997993542,-30.5,-924.0,5,42,23.333333333333332,11.5
167,51,WOA_Nitrate,10.2,9.843061920166793,17.815929412841797,15.125164288516139,5,42,23.333333333333332,11.5
168,48,WOA_TEMP_K,9.6,6.31557550008102,3.9887786865234602,5.483632024129254,5,42,23.333333333333332,11.5
172,62,Depth_GEBCO,12.4,2157.001559202351,-33.25,-1214.782258064516,5,43,15.580645161290322,5.0
171,64,WOA_Nitrate,12.8,10.82884143585686,11.83825397491455,13.335673400433734,5,43,15.580645161290322,5.0
170,81,WOA_TEMP_K,16.2,5.8978639575296095,5.446130371093773,6.38664181556233,5,43,15.580645161290322,5.0
169,293,WOA_Salinity,58.599999999999994,15.677528470965964,-2.0,7.832461796522955,5,43,15.580645161290322,5.0
173,294,WOA_Salinity,58.8,15.114721735079826,-2.0,6.399979824922522,5,44,23.43548387096774,14.0
174,80,WOA_TEMP_K,16.0,6.403329613426335,5.580895996093773,6.390104675292991,5,44,23.43548387096774,14.0
175,64,Depth_GEBCO,12.8,1546.398913328752,-29.75,-597.9921875,5,44,23.43548387096774,14.0
176,62,WOA_Nitrate,12.4,10.065491890433936,12.116425514221191,13.398036145875531,5,44,23.43548387096774,14.0
177,272,WOA_Salinity,54.400000000000006,17.416861500570295,-2.0,12.50874387516695,5,45,25.88888888888889,10.0
178,95,WOA_TEMP_K,19.0,5.180039485163216,5.580895996093773,5.994092439350352,5,45,25.88888888888889,10.0
179,79,WOA_Nitrate,15.8,8.565948263194622,5.484187602996826,8.618095023156721,5,45,25.88888888888889,10.0
180,54,Depth_GEBCO,10.8,1844.8326584641354,-28.25,-909.1666666666666,5,45,25.88888888888889,10.0
181,294,WOA_Salinity,58.8,17.453589302270007,-2.0,11.462373169101014,5,46,11.629032258064516,7.0
182,79,WOA_TEMP_K,15.8,5.953834881364333,7.084069824218773,8.531694320485585,5,46,11.629032258064516,7.0
183,65,WOA_Nitrate,13.0,9.593302472756617,7.4905171394348145,10.206420073600915,5,46,11.629032258064516,7.0
184,62,Depth_GEBCO,12.4,681.2070563898351,-23.5,-147.20967741935485,5,46,11.629032258064516,7.0
187,93,WOA_Nitrate,18.6,1.5607672425040897,1.4905586242675781,1.7329605659620175,5,47,27.522222222222222,20.0
188,90,Depth_GEBCO,18.0,1640.3847206403632,-3858.25,-3688.4555555555557,5,47,27.522222222222222,20.0
186,101,WOA_TEMP_K,20.200000000000003,3.2402074974318906,19.099877929687523,19.846616778987485,5,47,27.522222222222222,20.0
185,216,WOA_Salinity,43.2,15.858059982851806,35.63479232788086,27.54695791668362,5,47,27.522222222222222,20.0
189,179,WOA_Salinity,35.8,18.05219348552027,35.662841796875,23.895781724812597,5,48,19.79746835443038,12.0
190,133,WOA_TEMP_K,26.6,2.8487084121616526,20.500512695312523,20.96713243068611,5,48,19.79746835443038,12.0
191,109,WOA_Nitrate,21.8,1.4245945242982583,1.643714189529419,1.4821331662664172,5,48,19.79746835443038,12.0
192,79,Depth_GEBCO,15.8,1795.6426491962325,-3204.0,-3043.715189873418,5,48,19.79746835443038,12.0
193,219,WOA_Salinity,43.8,18.272433899609457,-2.0,12.640516899492098,5,49,34.88059701492537,20.0
194,122,WOA_TEMP_K,24.4,2.8110226040332615,19.618920898437523,20.47479087954664,5,49,34.88059701492537,20.0
195,92,WOA_Nitrate,18.4,2.2778988450417375,0.3330688327550888,1.5447145316081687,5,49,34.88059701492537,20.0
196,67,Depth_GEBCO,13.4,2048.224423938606,-2310.0,-2180.8358208955224,5,49,34.88059701492537,20.0
197,219,WOA_Salinity,43.8,18.14575245319374,-2.0,12.19518437668613,5,50,27.69333333333333,22.0
198,120,WOA_Nitrate,24.0,2.35201634900151,0.2893710732460022,1.736027896621575,5,50,27.69333333333333,22.0
199,86,WOA_TEMP_K,17.2,3.2836557012519534,19.560784912109398,20.330798765670437,5,50,27.69333333333333,22.0
200,75,Depth_GEBCO,15.0,2094.6518060213416,-229.5,-1707.1933333333334,5,50,27.69333333333333,22.0
204,78,WOA_TEMP_K,15.6,4.904887871631089,23.785913085937523,23.25668076735278,5,51,38.02564102564103,14.0
203,88,WOA_Nitrate,17.599999999999998,2.3444094124361823,0.10123724490404129,1.3635589660738001,5,51,38.02564102564103,14.0
201,245,WOA_Salinity,49.0,17.811281368025167,-2.0,12.081595222317443,5,51,38.02564102564103,14.0
202,89,Depth_GEBCO,17.8,2282.069776194257,-2650.5,-2627.9101123595506,5,51,38.02564102564103,14.0
205,256,WOA_Salinity,51.2,17.845453540836328,-2.0,11.485242888331413,5,52,33.87179487179487,11.0
206,87,Depth_GEBCO,17.4,1962.8786183040293,-374.0,-1748.4195402298851,5,52,33.87179487179487,11.0
207,79,WOA_Nitrate,15.8,2.3847596486198457,0.2589055895805359,1.536305000486819,5,52,33.87179487179487,11.0
208,78,WOA_TEMP_K,15.6,4.441970768849985,21.341973876953148,21.99800712389825,5,52,33.87179487179487,11.0
209,271,WOA_Salinity,54.2,17.539559863693718,-2.0,10.61284076507681,5,53,28.818181818181817,9.0
210,94,Depth_GEBCO,18.8,1940.7436932979986,-688.5,-1864.5159574468084,5,53,28.818181818181817,9.0
211,69,WOA_Nitrate,13.8,2.3356719107034825,0.2459782361984253,1.673420643174103,5,53,28.818181818181817,9.0
212,66,WOA_TEMP_K,13.200000000000001,4.422838930363906,24.346047973632835,23.283519767992445,5,53,28.818181818181817,9.0
213,285,WOA_Salinity,56.99999999999999,17.364083447534696,-2.0,9.483849816573294,5,54,25.0327868852459,8.0
214,88,WOA_TEMP_K,17.599999999999998,4.263758895743983,20.16089782714846,21.70292573408649,5,54,25.0327868852459,8.0
215,66,Depth_GEBCO,13.200000000000001,2053.8978655837336,-2816.25,-2193.8257575757575,5,54,25.0327868852459,8.0
216,61,WOA_Nitrate,12.2,2.845306579795641,2.5397043228149414,3.1036006345367824,5,54,25.0327868852459,8.0
219,95,WOA_Nitrate,19.0,1.8082406255497636,0.13744130730628967,0.8640347663166099,5,55,44.27777777777778,16.5
220,90,Depth_GEBCO,18.0,2180.3682176012935,-4757.5,-3640.483333333333,5,55,44.27777777777778,16.5
218,122,WOA_TEMP_K,24.4,3.110631167200553,25.815286254882835,25.226122646644487,5,55,44.27777777777778,16.5
217,193,WOA_Salinity,38.6,18.260034691645128,-2.0,12.825324873850136,5,55,44.27777777777778,16.5
221,215,WOA_Salinity,43.0,18.470917266672732,-2.0,14.670756220263105,5,56,51.19047619047619,30.0
222,103,WOA_TEMP_K,20.599999999999998,3.6338879647977103,26.189660644531273,25.263252747174622,5,56,51.19047619047619,30.0
223,98,Depth_GEBCO,19.6,2028.8790101607385,-3721.5,-2913.091836734694,5,56,51.19047619047619,30.0
224,84,WOA_Nitrate,16.8,1.3909696755241487,0.14072536677122116,0.6681406861614614,5,56,51.19047619047619,30.0
225,225,WOA_Salinity,45.0,17.834471812612286,-2.0,12.414031533135308,6,57,32.6125,14.5
226,111,Depth_GEBCO,22.2,2137.333785769928,-229.5,-1871.3513513513512,6,57,32.6125,14.5
227,84,WOA_Nitrate,16.8,2.0624465706272264,0.15627896785736084,0.9575347857871315,6,57,32.6125,14.5
228,80,WOA_TEMP_K,16.0,3.1377759017051514,25.784875488281273,25.15966949462893,6,57,32.6125,14.5
232,73,WOA_Nitrate,14.6,1.6410218620724288,0.21261897683143616,1.0093367455067903,6,58,22.684931506849313,10.0
231,86,WOA_TEMP_K,17.2,3.0249725446044775,24.820489501953148,24.554597295716768,6,58,22.684931506849313,10.0
230,96,Depth_GEBCO,19.2,1823.480130452975,-206.0,-1467.8072916666667,6,58,22.684931506849313,10.0
229,245,WOA_Salinity,49.0,17.817165665082303,-2.0,11.511535130714883,6,58,22.684931506849313,10.0
233,244,WOA_Salinity,48.8,17.976839887851657,-2.0,12.23781470001721,6,59,29.6,14.0
234,92,Depth_GEBCO,18.4,1953.4154440078632,-2695.5,-2147.711956521739,6,59,29.6,14.0
235,89,WOA_TEMP_K,17.8,3.1006645021060786,24.899499511718773,24.715285123332183,6,59,29.6,14.0
236,75,WOA_Nitrate,15.0,1.8356720732572425,0.14134716987609863,1.032478135774533,6,59,29.6,14.0
237,240,WOA_Salinity,48.0,18.15815612888986,-2.0,11.872503018379211,6,60,17.375,7.0
238,109,Depth_GEBCO,21.8,2074.7612998325144,-2532.5,-2195.5963302752293,6,60,17.375,7.0
