,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,1.95450549248,17.4173980713,17.3631212769,0,0,643.098,643.0
1,1,361,Depth,72.2,37.6681013728,-36.5,-63.5997229917,1,1,270.714285714,267.0
2,2,113,Nitrate,22.6,1.31456577228,8.00510406494,7.78141863849,1,1,270.714285714,267.0
3,3,19,Temperature,3.8,0.221113573296,14.450769043,14.4789560418,1,1,270.714285714,267.0
4,4,7,SWrad,1.4,0.118562566846,292.725097656,292.655674526,1,1,270.714285714,267.0
5,5,253,Temperature,50.6,1.45070838313,22.0735107422,22.3675650977,1,2,264.435483871,248.0
6,6,103,Depth,20.6,1788.82459591,-2017.0,-2220.22330097,1,2,264.435483871,248.0
7,7,82,Nitrate,16.4,1.69617386543,5.92204284668,5.05613878151,1,2,264.435483871,248.0
8,8,62,SWrad,12.4,7.18518778224,295.57144165,293.06287704,1,2,264.435483871,248.0
9,11,103,Temperature,20.6,4.08541236445,8.87532958984,10.8611184722,2,3,217.949494949,206.0
10,12,99,SWrad,19.8,65.8515669853,292.482116699,271.104392466,2,3,217.949494949,206.0
11,9,156,Nitrate,31.2,2.8768387135,7.70866441727,7.65723312049,2,3,217.949494949,206.0
12,10,142,Depth,28.4,616.573317318,-101.0,-225.669014085,2,3,217.949494949,206.0
13,13,250,Temperature,50.0,3.49843266074,4.40474853516,4.42394091797,2,4,79.625,46.0
14,14,196,Nitrate,39.2,4.76246384404,1.06696629524,3.93203788946,2,4,79.625,46.0
15,15,46,Depth,9.2,728.069764932,-56.0,-508.130434783,2,4,79.625,46.0
16,16,8,SWrad,1.6,58.9191694634,163.206474304,142.629214287,2,4,79.625,46.0
17,17,177,Temperature,35.4,1.77794585817,21.2828613281,22.0141843979,2,5,118.7,106.5
18,18,166,Depth,33.2,970.437284575,-833.75,-1175.37349398,2,5,118.7,106.5
19,19,137,Nitrate,27.4,1.55406320718,6.01104593277,5.26901867579,2,5,118.7,106.5
20,20,20,SWrad,4.0,77.1048462777,262.366111755,216.523480606,2,5,118.7,106.5
21,24,88,Nitrate,17.6,2.17583270355,2.3994576931,2.86965387073,2,6,146.772727273,175.0
22,21,184,Depth,36.8,2111.5831238,-2620.0,-2341.8451087,2,6,146.772727273,175.0
23,22,139,SWrad,27.8,32.3487316873,295.112365723,279.241079975,2,6,146.772727273,175.0
24,23,89,Temperature,17.8,3.31598185704,23.356439209,23.0037050397,2,6,146.772727273,175.0
25,27,94,Depth,18.8,1309.16592183,-103.0,-482.882978723,3,7,173.615384615,193.5
26,28,78,SWrad,15.6,93.3719895143,288.656799316,242.26184845,3,7,173.615384615,193.5
27,25,218,Temperature,43.6,3.56829804456,6.09969482422,7.8063961204,3,7,173.615384615,193.5
28,26,110,Nitrate,22.0,4.94207549683,7.73623156548,7.20732417818,3,7,173.615384615,193.5
29,29,179,Depth,35.8,953.187493779,-2.5,-325.136871508,3,8,115.694444444,97.0
30,30,177,Temperature,35.4,4.98374754031,1.18856201172,4.26583407127,3,8,115.694444444,97.0
31,31,108,Nitrate,21.6,7.16756449613,7.49051713943,7.88836838271,3,8,115.694444444,97.0
32,32,36,SWrad,7.2,85.388499402,223.325134277,190.098467509,3,8,115.694444444,97.0
33,33,153,Temperature,30.6,4.84382233085,1.0748840332,3.24767575731,3,9,24.6734693878,3.0
34,34,134,Depth,26.8,1016.43499949,-14.0,-271.835820896,3,9,24.6734693878,3.0
35,35,115,Nitrate,23.0,10.4889317463,14.5680541992,13.7016498852,3,9,24.6734693878,3.0
36,36,98,SWrad,19.6,40.2768826448,178.38621521,182.629647469,3,9,24.6734693878,3.0
37,37,179,Temperature,35.8,3.31415751332,4.40474853516,5.81435921951,3,10,32.4426229508,31.0
38,38,175,Depth,35.0,1994.18031733,-18.5,-1248.16,3,10,32.4426229508,31.0
39,39,85,Nitrate,17.0,6.39329608938,7.56399774551,7.06847567874,3,10,32.4426229508,31.0
40,40,61,SWrad,12.2,50.2689777715,169.955474854,166.939835517,3,10,32.4426229508,31.0
41,44,39,SWrad,7.8,42.8075548125,138.724182129,150.332957928,3,11,70.8461538462,63.0
42,43,104,Temperature,20.8,3.54859062901,21.218347168,21.5678506118,3,11,70.8461538462,63.0
