,Unnamed: 0,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
0,0,500,Temperature,100.0,1.95450549248,17.4173980713,17.3631212769,0,0,643.098,643.0
1,1,468,Nitrate,93.6,1.0505182789,7.70866441727,7.77546121148,1,1,372.1875,386.5
2,2,32,Temperature,6.4,0.185818537173,14.450769043,14.4541622162,1,1,372.1875,386.5
3,3,376,Temperature,75.2,1.56109582266,22.9935546875,22.6193563421,1,2,300.443548387,307.0
4,4,124,Nitrate,24.8,2.04847685731,5.90681409836,4.49700268561,1,2,300.443548387,307.0
5,5,371,Temperature,74.2,1.65077215031,5.97210083008,6.79720458984,2,3,175.92248062,171.0
6,6,129,Nitrate,25.8,3.49222446897,7.44501256943,4.97412791686,2,3,175.92248062,171.0
7,7,457,Temperature,91.4,5.03795975322,1.18856201172,3.76252086147,2,4,156.906976744,138.0
8,8,43,Nitrate,8.6,5.05687039278,6.068318367,5.6371669525,2,4,156.906976744,138.0
9,9,348,Nitrate,69.6,1.98116170563,5.89158535004,4.95560333785,2,5,235.006578947,289.0
10,10,152,Temperature,30.4,66.4376310026,21.2098937988,5.63227956671,2,5,235.006578947,289.0
11,11,282,Nitrate,56.4,1.80192989066,1.39729237556,1.53570897148,2,6,124.564220183,130.0
12,12,218,Temperature,43.6,4.00643533934,24.6892181396,24.2057326291,2,6,124.564220183,130.0
13,14,201,Temperature,40.2,3.4473989173,5.48568115234,6.68646313112,3,7,50.6965174129,21.0
14,13,299,Nitrate,59.8,2.17516378805,2.90080952644,3.22568668112,3,7,50.6965174129,21.0
15,15,329,Temperature,65.8,44.3392105257,13.9861083984,3.72189082462,3,8,119.695906433,130.0
16,16,171,Nitrate,34.2,3.21531689692,1.81544017792,3.35335083236,3,8,119.695906433,130.0
17,17,257,Temperature,51.4,3.34784168158,1.0748840332,1.57457351388,3,9,79.1769547325,78.0
18,18,243,Nitrate,48.6,9.5069085008,27.7496795654,20.8089345464,3,9,79.1769547325,78.0
